"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xA","A_minus_xA","KP","Final_Third","PPA","CrsPA","Prog","Url","xAG","A_minus_xAG"
"993",2023,"Athletic Club","La Liga","team",24,11,4406,5561,79.2,77611,28034,2044,2314,88.3,1815,2149,84.5,445,795,56,13,11.7,NA,130,431,107,34,362,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats",12,1
"994",2023,"Athletic Club","La Liga","opponent",24,11,3714,4857,76.5,68534,26590,1660,1892,87.7,1478,1785,82.8,470,926,50.8,11,8.2,NA,80,253,71,21,234,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats",7.2,3.8
"995",2023,"Atlético Madrid","La Liga","team",21,11,4323,5377,80.4,70971,25911,2188,2404,91,1564,1834,85.3,375,766,49,13,8.5,NA,102,248,75,20,244,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats",10.5,2.5
"996",2023,"Atlético Madrid","La Liga","opponent",21,11,5225,6275,83.3,94942,31006,2185,2463,88.7,2360,2654,88.9,549,848,64.7,5,10.4,NA,105,409,84,29,358,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats",9.6,-4.6
"997",2023,"Augsburg","Bundesliga","team",23,11,2363,3748,63,49001,24583,874,1161,75.3,1002,1368,73.2,405,924,43.8,10,7.7,NA,71,202,63,10,210,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats",6.8,3.2
"998",2023,"Augsburg","Bundesliga","opponent",23,11,4105,5462,75.2,75264,31503,1789,2104,85,1683,2036,82.7,512,970,52.8,12,17.2,NA,132,377,110,28,359,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats",14.6,-2.6
"999",2023,"Auxerre","Ligue 1","team",23,12,4349,5450,79.8,85887,30454,1690,1932,87.5,1791,2078,86.2,706,1131,62.4,8,7.7,NA,86,345,74,27,288,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats",7.5,0.5
"1000",2023,"Auxerre","Ligue 1","opponent",23,12,5430,6603,82.2,95628,34202,2419,2745,88.1,2321,2655,87.4,528,882,59.9,16,15.8,NA,120,474,122,31,448,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats",16.6,-0.6
"1001",2023,"Barcelona","La Liga","team",24,11,6353,7243,87.7,108731,32705,3101,3347,92.7,2485,2704,91.9,632,869,72.7,20,19.4,NA,144,561,143,26,416,"https://fbref.com/en/squads/206d90db/Barcelona-Stats",18,2
"1002",2023,"Barcelona","La Liga","opponent",24,11,2977,3924,75.9,54039,21330,1378,1580,87.2,1141,1346,84.8,370,719,51.5,1,5.1,NA,55,190,49,13,185,"https://fbref.com/en/squads/206d90db/Barcelona-Stats",5.3,-4.3
"1003",2023,"Bayern Munich","Bundesliga","team",22,11,6102,7179,85,104210,37904,2845,3159,90.1,2580,2885,89.4,539,820,65.7,21,20.5,NA,164,493,157,16,510,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats",18.1,2.9
"1004",2023,"Bayern Munich","Bundesliga","opponent",22,11,2693,3800,70.9,53185,24743,1155,1412,81.8,1032,1323,78,430,834,51.6,5,7.5,NA,64,214,51,14,202,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats",5.8,-0.8
"1005",2023,"Betis","La Liga","team",27,11,4622,5623,82.2,77101,28715,2264,2498,90.6,1735,1977,87.8,437,780,56,7,8.6,NA,87,313,67,14,287,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats",9.3,-2.3
"1006",2023,"Betis","La Liga","opponent",27,11,4027,5009,80.4,72149,27063,1829,2066,88.5,1683,1930,87.2,417,748,55.7,7,9.4,NA,93,324,84,19,294,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats",8.9,-1.9
"1007",2023,"Bochum","Bundesliga","team",23,11,3116,4453,70,63538,28062,1219,1494,81.6,1270,1642,77.3,552,1048,52.7,8,8.4,NA,97,267,79,26,261,"https://fbref.com/en/squads/b42c6323/Bochum-Stats",7.7,0.3
"1008",2023,"Bochum","Bundesliga","opponent",23,11,4058,5362,75.7,74906,30270,1783,2080,85.7,1687,2050,82.3,494,928,53.2,13,12.1,NA,126,303,108,22,357,"https://fbref.com/en/squads/b42c6323/Bochum-Stats",11.1,1.9
"1009",2023,"Bologna","Serie A","team",23,11,4011,5117,78.4,71923,27575,1802,2057,87.6,1612,1885,85.5,472,843,56,7,6.3,NA,101,279,62,23,233,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats",7.5,-0.5
"1010",2023,"Bologna","Serie A","opponent",23,11,3604,4724,76.3,64488,25091,1626,1886,86.2,1439,1748,82.3,424,772,54.9,10,10.2,NA,133,316,95,27,294,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats",12.3,-2.3
"1011",2023,"Bournemouth","Premier League","team",25,12,3667,4810,76.2,65469,26182,1639,1903,86.1,1532,1818,84.3,379,771,49.2,8,7.1,NA,72,257,67,21,203,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats",5.4,2.6
"1012",2023,"Bournemouth","Premier League","opponent",25,12,6251,7449,83.9,111546,34852,2768,3058,90.5,2702,3043,88.8,648,1004,64.5,15,13.5,NA,135,571,148,34,423,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats",12.4,2.6
"1013",2023,"Brentford","Premier League","team",24,12,3710,4988,74.4,68206,27521,1693,1989,85.1,1461,1811,80.7,455,897,50.7,9,8.8,NA,89,286,85,22,255,"https://fbref.com/en/squads/cd051869/Brentford-Stats",10.4,-1.4
"1014",2023,"Brentford","Premier League","opponent",24,12,4983,6198,80.4,82483,29008,2526,2823,89.5,1896,2222,85.3,396,808,49,14,11.2,NA,140,438,110,21,325,"https://fbref.com/en/squads/cd051869/Brentford-Stats",11.9,2.1
"1015",2023,"Brest","Ligue 1","team",23,12,4227,5493,77,81686,29188,1650,1947,84.7,1841,2174,84.7,602,1070,56.3,8,10.1,NA,92,375,75,35,334,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats",9.3,-1.3
"1016",2023,"Brest","Ligue 1","opponent",23,12,5011,6192,80.9,87564,31493,2142,2474,86.6,2191,2485,88.2,490,865,56.6,18,13.1,NA,103,409,104,25,396,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats",11.6,6.4
"1017",2023,"Brighton","Premier League","team",20,11,4724,5907,80,84199,29178,2080,2356,88.3,2050,2369,86.5,473,868,54.5,8,12,NA,121,407,112,24,354,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats",12.1,-4.1
"1018",2023,"Brighton","Premier League","opponent",20,11,3822,4956,77.1,66161,25082,1783,2047,87.1,1561,1864,83.7,359,750,47.9,9,7.1,NA,76,290,77,14,258,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats",7.9,1.1
"1019",2023,"Cádiz","La Liga","team",27,11,2800,3912,71.6,53200,22136,1185,1429,82.9,1076,1330,80.9,418,875,47.8,3,4.7,NA,56,220,40,20,165,"https://fbref.com/en/squads/ee7c297c/Cadiz-Stats",3.5,-0.5
"1020",2023,"Cádiz","La Liga","opponent",27,11,4633,5725,80.9,84693,29636,2045,2280,89.7,1863,2166,86,588,968,60.7,14,12.9,NA,130,407,106,33,349,"https://fbref.com/en/squads/ee7c297c/Cadiz-Stats",13.1,0.9
"1021",2023,"Celta Vigo","La Liga","team",18,11,4656,5720,81.4,84119,27688,1989,2228,89.3,2030,2318,87.6,510,869,58.7,10,7.9,NA,103,345,72,21,281,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats",8.1,1.9
"1022",2023,"Celta Vigo","La Liga","opponent",18,11,4054,5103,79.4,74361,26428,1770,2015,87.8,1580,1839,85.9,551,913,60.4,11,5.6,NA,79,308,55,18,216,"https://fbref.com/en/squads/f25da7fb/Celta-Vigo-Stats",7.4,3.6
"1023",2023,"Chelsea","Premier League","team",23,11,5506,6630,83,90018,29429,2788,3100,89.9,2133,2418,88.2,419,740,56.6,11,9.5,NA,105,436,107,27,348,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats",9.8,1.2
"1024",2023,"Chelsea","Premier League","opponent",23,11,3346,4448,75.2,59589,23415,1522,1784,85.3,1335,1620,82.4,381,730,52.2,8,8.4,NA,93,259,67,22,236,"https://fbref.com/en/squads/cff3d9bb/Chelsea-Stats",10.9,-2.9
"1025",2023,"Clermont Foot","Ligue 1","team",24,12,4898,6024,81.3,87072,31548,2108,2375,88.8,2075,2392,86.7,521,896,58.1,10,9.1,NA,87,371,84,25,351,"https://fbref.com/en/squads/d9676424/Clermont-Foot-Stats",8,2
"1026",2023,"Clermont Foot","Ligue 1","opponent",24,12,4599,5732,80.2,81999,29602,2025,2320,87.3,1873,2197,85.3,518,857,60.4,12,12.8,NA,107,427,91,20,383,"https://fbref.com/en/squads/d9676424/Clermont-Foot-Stats",13.2,-1.2
"1027",2023,"Cremonese","Serie A","team",27,11,3043,4272,71.2,55649,23360,1335,1602,83.3,1297,1631,79.5,340,779,43.6,4,6.8,NA,103,284,94,35,258,"https://fbref.com/en/squads/9aad3a77/Cremonese-Stats",7.4,-3.4
"1028",2023,"Cremonese","Serie A","opponent",27,11,4295,5455,78.7,80526,30714,1864,2167,86,1728,2077,83.2,600,957,62.7,15,11.5,NA,138,314,101,22,333,"https://fbref.com/en/squads/9aad3a77/Cremonese-Stats",15.4,-0.4
"1029",2023,"Crystal Palace","Premier League","team",20,11,3935,4960,79.3,71599,26727,1735,1968,88.2,1697,1944,87.3,416,794,52.4,10,6.1,NA,95,253,50,9,216,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats",8.9,1.1
"1030",2023,"Crystal Palace","Premier League","opponent",20,11,4968,6098,81.5,85713,30458,2283,2559,89.2,2025,2311,87.6,486,847,57.4,13,11.4,NA,115,412,125,27,376,"https://fbref.com/en/squads/47c64c55/Crystal-Palace-Stats",11.4,1.6
"1031",2023,"Dortmund","Bundesliga","team",24,11,5008,6182,81,88460,32754,2154,2462,87.5,2068,2343,88.3,575,951,60.5,15,14.6,NA,119,360,104,22,392,"https://fbref.com/en/squads/add600ae/Dortmund-Stats",13,2
"1032",2023,"Dortmund","Bundesliga","opponent",24,11,3497,4681,74.7,64508,26361,1476,1759,83.9,1490,1798,82.9,442,819,54,11,9.7,NA,101,304,73,21,287,"https://fbref.com/en/squads/add600ae/Dortmund-Stats",9,2
"1033",2023,"Eint Frankfurt","Bundesliga","team",23,11,3959,5195,76.2,69763,26158,1704,1991,85.6,1752,2074,84.5,384,785,48.9,12,12.2,NA,85,285,62,16,294,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats",10.1,1.9
"1034",2023,"Eint Frankfurt","Bundesliga","opponent",23,11,4246,5515,77,77060,28383,1765,2053,86,1943,2298,84.6,435,844,51.5,12,11.6,NA,79,300,74,16,338,"https://fbref.com/en/squads/f0ac8ee6/Eintracht-Frankfurt-Stats",9.8,2.2
"1035",2023,"Elche","La Liga","team",26,11,3336,4278,78,59252,23818,1512,1696,89.2,1288,1504,85.6,387,738,52.4,7,6.2,NA,71,232,55,19,212,"https://fbref.com/en/squads/6c8b07df/Elche-Stats",5.5,1.5
"1036",2023,"Elche","La Liga","opponent",26,11,5141,6113,84.1,89429,30187,2372,2592,91.5,2144,2414,88.8,495,807,61.3,14,14.6,NA,118,466,104,19,397,"https://fbref.com/en/squads/6c8b07df/Elche-Stats",15.3,-1.3
"1037",2023,"Empoli","Serie A","team",25,11,3463,4570,75.8,62080,24895,1520,1782,85.3,1454,1755,82.8,386,745,51.8,4,5.8,NA,98,216,75,32,226,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats",7.1,-3.1
"1038",2023,"Empoli","Serie A","opponent",25,11,3986,5084,78.4,75763,26487,1706,1966,86.8,1581,1919,82.4,593,939,63.2,12,11.9,NA,125,327,102,40,290,"https://fbref.com/en/squads/a3d88bd8/Empoli-Stats",12.7,-0.7
"1039",2023,"Espanyol","La Liga","team",25,11,3074,4232,72.6,61906,25199,1132,1364,83,1372,1673,82,487,962,50.6,7,9,NA,97,289,74,22,261,"https://fbref.com/en/squads/a8661628/Espanyol-Stats",10,-3
"1040",2023,"Espanyol","La Liga","opponent",25,11,4560,5710,79.9,81673,30179,2108,2376,88.7,1768,2083,84.9,538,928,58,14,9.2,NA,109,354,82,21,312,"https://fbref.com/en/squads/a8661628/Espanyol-Stats",11.1,2.9
"1041",2023,"Everton","Premier League","team",25,12,3753,4958,75.7,69202,25799,1692,1949,86.8,1522,1815,83.9,462,952,48.5,8,7.1,NA,84,283,65,15,221,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats",8.5,-0.5
"1042",2023,"Everton","Premier League","opponent",25,12,5347,6636,80.6,92359,31746,2448,2755,88.9,2298,2675,85.9,462,847,54.5,9,11.9,NA,143,430,108,40,370,"https://fbref.com/en/squads/d3fd31cc/Everton-Stats",13.4,-4.4
"1043",2023,"Fiorentina","Serie A","team",25,11,4905,5967,82.2,96638,30605,1870,2059,90.8,2277,2603,87.5,689,1066,64.6,10,10.8,NA,139,411,110,41,376,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats",10.1,-0.1
"1044",2023,"Fiorentina","Serie A","opponent",25,11,2896,3919,73.9,54736,23398,1204,1423,84.6,1229,1501,81.9,372,751,49.5,11,7.6,NA,73,194,65,17,213,"https://fbref.com/en/squads/421387cf/Fiorentina-Stats",9.9,1.1
"1045",2023,"Freiburg","Bundesliga","team",23,11,3619,4843,74.7,69131,27316,1443,1740,82.9,1579,1930,81.8,480,864,55.6,11,12.7,NA,109,282,77,20,265,"https://fbref.com/en/squads/a486e511/Freiburg-Stats",10.8,0.2
"1046",2023,"Freiburg","Bundesliga","opponent",23,11,4191,5373,78,77180,29595,1743,2027,86,1874,2188,85.6,466,875,53.3,8,11.8,NA,114,295,88,24,295,"https://fbref.com/en/squads/a486e511/Freiburg-Stats",9.8,-1.8
"1047",2023,"Fulham","Premier League","team",27,12,3923,5218,75.2,72366,25921,1626,1934,84.1,1774,2120,83.7,433,854,50.7,14,6.5,NA,101,299,84,28,251,"https://fbref.com/en/squads/fd962109/Fulham-Stats",9.1,4.9
"1048",2023,"Fulham","Premier League","opponent",27,12,4901,6194,79.1,88975,31696,2131,2464,86.5,2106,2410,87.4,535,944,56.7,14,11,NA,121,380,117,27,362,"https://fbref.com/en/squads/fd962109/Fulham-Stats",15.5,-1.5
"1049",2023,"Getafe","La Liga","team",23,11,2758,3841,71.8,53928,22976,1140,1367,83.4,1076,1342,80.2,424,864,49.1,6,5.4,NA,62,230,42,16,198,"https://fbref.com/en/squads/7848bd64/Getafe-Stats",5.8,0.2
"1050",2023,"Getafe","La Liga","opponent",23,11,5474,6566,83.4,98498,31880,2360,2622,90,2355,2659,88.6,586,946,61.9,14,10.6,NA,126,416,86,24,329,"https://fbref.com/en/squads/7848bd64/Getafe-Stats",9.4,4.6
"1051",2023,"Girona","La Liga","team",24,11,4613,5605,82.3,81401,28078,2035,2281,89.2,1996,2284,87.4,460,763,60.3,10,10.7,NA,97,337,77,30,279,"https://fbref.com/en/squads/9024a00a/Girona-Stats",9,1
"1052",2023,"Girona","La Liga","opponent",24,11,3747,4720,79.4,67219,23356,1632,1828,89.3,1538,1792,85.8,429,807,53.2,11,7.9,NA,88,283,71,21,219,"https://fbref.com/en/squads/9024a00a/Girona-Stats",7.6,3.4
"1053",2023,"Hellas Verona","Serie A","team",29,11,2940,4228,69.5,57002,25277,1181,1486,79.5,1248,1584,78.8,416,853,48.8,6,7.6,NA,101,271,81,26,281,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats",10,-4
"1054",2023,"Hellas Verona","Serie A","opponent",29,11,3655,4877,74.9,67035,28669,1595,1870,85.3,1489,1805,82.5,459,908,50.6,20,11,NA,142,300,98,22,295,"https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats",13.1,6.9
"1055",2023,"Hertha BSC","Bundesliga","team",23,11,3107,4320,71.9,58593,26420,1307,1592,82.1,1330,1683,79,397,783,50.7,9,9.7,NA,92,266,60,15,271,"https://fbref.com/en/squads/2818f8bc/Hertha-BSC-Stats",9.7,-0.7
"1056",2023,"Hertha BSC","Bundesliga","opponent",23,11,4264,5627,75.8,75231,29259,1870,2188,85.5,1831,2183,83.9,412,895,46,12,12.2,NA,110,303,93,23,312,"https://fbref.com/en/squads/2818f8bc/Hertha-BSC-Stats",11.8,0.2
"1057",2023,"Hoffenheim","Bundesliga","team",23,11,3991,5141,77.6,73483,29575,1671,1941,86.1,1771,2080,85.1,455,821,55.4,13,13.7,NA,115,330,93,30,332,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats",12.5,0.5
"1058",2023,"Hoffenheim","Bundesliga","opponent",23,11,3992,5152,77.5,71956,29741,1805,2084,86.6,1613,1925,83.8,452,803,56.3,10,13,NA,109,308,93,24,326,"https://fbref.com/en/squads/033ea6b8/Hoffenheim-Stats",9.9,0.1
"1059",2023,"Inter","Serie A","team",23,11,4811,5806,82.9,88234,30047,1996,2219,90,2203,2477,88.9,507,845,60,16,13.3,NA,135,322,100,32,331,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats",15,1
"1060",2023,"Inter","Serie A","opponent",23,11,3849,4799,80.2,69789,25059,1696,1907,88.9,1649,1883,87.6,427,772,55.3,15,6.6,NA,98,293,75,23,267,"https://fbref.com/en/squads/d609edc0/Internazionale-Stats",8.2,6.8
"1061",2023,"Juventus","Serie A","team",25,11,4369,5310,82.3,83428,29212,1705,1916,89,2018,2280,88.5,572,897,63.8,13,8.3,NA,115,303,86,30,308,"https://fbref.com/en/squads/e0652b02/Juventus-Stats",12.3,0.7
"1062",2023,"Juventus","Serie A","opponent",25,11,4513,5497,82.1,80281,25731,2081,2288,91,1864,2158,86.4,476,787,60.5,5,7.5,NA,113,369,73,21,272,"https://fbref.com/en/squads/e0652b02/Juventus-Stats",10.2,-5.2
"1063",2023,"Köln","Bundesliga","team",24,11,4014,5270,76.2,77213,28624,1456,1704,85.4,1996,2354,84.8,491,910,54,9,13.8,NA,116,300,93,32,320,"https://fbref.com/en/squads/bc357bf7/Koln-Stats",12.2,-3.2
"1064",2023,"Köln","Bundesliga","opponent",24,11,3558,4690,75.9,71123,28633,1275,1514,84.2,1633,1917,85.2,552,969,57,13,11.8,NA,90,286,70,24,260,"https://fbref.com/en/squads/bc357bf7/Koln-Stats",10.2,2.8
"1065",2023,"Lazio","Serie A","team",20,11,4578,5561,82.3,75821,28400,2324,2588,89.8,1582,1835,86.2,480,787,61,19,9.3,NA,91,263,81,7,243,"https://fbref.com/en/squads/7213da33/Lazio-Stats",11.1,7.9
"1066",2023,"Lazio","Serie A","opponent",20,11,4532,5536,81.9,85207,28131,1809,2035,88.9,2122,2372,89.5,516,866,59.6,4,10.1,NA,113,340,100,33,298,"https://fbref.com/en/squads/7213da33/Lazio-Stats",10.3,-6.3
"1067",2023,"Lecce","Serie A","team",23,11,2954,4051,72.9,57107,22237,1157,1408,82.2,1292,1598,80.9,428,831,51.5,6,5,NA,69,264,44,14,225,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats",5.4,0.6
"1068",2023,"Lecce","Serie A","opponent",23,11,4683,5851,80,85520,29343,1980,2247,88.1,2087,2379,87.7,498,896,55.6,7,10.6,NA,99,376,92,27,326,"https://fbref.com/en/squads/ffcbe334/Lecce-Stats",10.3,-3.3
"1069",2023,"Leeds United","Premier League","team",22,11,4094,5412,75.6,67994,26111,1897,2218,85.5,1702,2067,82.3,319,743,42.9,8,7.8,NA,107,337,82,14,334,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats",10.5,-2.5
"1070",2023,"Leeds United","Premier League","opponent",22,11,3722,4936,75.4,69370,26433,1538,1824,84.3,1610,1940,83,460,862,53.4,12,7.8,NA,99,259,70,19,255,"https://fbref.com/en/squads/5bfb9659/Leeds-United-Stats",11.6,0.4
"1071",2023,"Leicester City","Premier League","team",21,12,5477,6675,82.1,91016,30746,2597,2907,89.3,2284,2601,87.8,420,787,53.4,13,8.7,NA,99,465,83,18,347,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats",10.7,2.3
"1072",2023,"Leicester City","Premier League","opponent",21,12,4899,6126,80,88928,30763,2092,2382,87.8,2169,2484,87.3,523,923,56.7,17,10.3,NA,111,371,87,23,313,"https://fbref.com/en/squads/a2d435b3/Leicester-City-Stats",13.6,3.4
"1073",2023,"Lens","Ligue 1","team",23,12,5771,6812,84.7,100497,34803,2577,2848,90.5,2438,2764,88.2,566,881,64.2,14,14.6,NA,130,459,112,27,446,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats",15.3,-1.3
"1074",2023,"Lens","Ligue 1","opponent",23,12,4016,5094,78.8,69618,25722,1760,2026,86.9,1763,2058,85.7,351,733,47.9,5,11.3,NA,94,313,75,13,325,"https://fbref.com/en/squads/fd4e0f7d/Lens-Stats",9.9,-4.9
"1075",2023,"Leverkusen","Bundesliga","team",24,11,4578,5668,80.8,77268,28525,2226,2537,87.7,1815,2080,87.3,398,755,52.7,11,12.7,NA,117,314,83,22,323,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats",13.6,-2.6
"1076",2023,"Leverkusen","Bundesliga","opponent",24,11,3992,5099,78.3,73224,28371,1749,1991,87.8,1716,1989,86.3,448,858,52.2,12,13.8,NA,94,325,83,19,310,"https://fbref.com/en/squads/c7a9f859/Bayer-Leverkusen-Stats",11.5,0.5
"1077",2023,"Lille","Ligue 1","team",24,12,5619,6771,83,92510,32631,2782,3120,89.2,2183,2484,87.9,461,791,58.3,17,16,NA,133,465,122,17,431,"https://fbref.com/en/squads/cb188c0c/Lille-Stats",15.9,1.1
"1078",2023,"Lille","Ligue 1","opponent",24,12,3893,5069,76.8,70042,27040,1742,2056,84.7,1568,1866,84,451,858,52.6,14,8.4,NA,89,288,77,18,290,"https://fbref.com/en/squads/cb188c0c/Lille-Stats",9.1,4.9
"1079",2023,"Liverpool","Premier League","team",24,11,5773,7108,81.2,104078,35573,2523,2839,88.9,2455,2830,86.7,636,1054,60.3,16,15.6,NA,143,510,143,28,458,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats",14.6,1.4
"1080",2023,"Liverpool","Premier League","opponent",24,11,3179,4369,72.8,57730,23461,1403,1691,83,1281,1570,81.6,374,815,45.9,9,8.6,NA,76,256,71,12,244,"https://fbref.com/en/squads/822bd0ba/Liverpool-Stats",11,-2
"1081",2023,"Lorient","Ligue 1","team",22,12,4114,5162,79.7,70560,27661,1847,2118,87.2,1717,1993,86.2,379,743,51,14,10.4,NA,112,307,69,13,291,"https://fbref.com/en/squads/d2c87802/Lorient-Stats",11.6,2.4
"1082",2023,"Lorient","Ligue 1","opponent",22,12,5440,6603,82.4,98923,33297,2225,2523,88.2,2478,2830,87.6,583,929,62.8,11,17.6,NA,132,508,131,47,456,"https://fbref.com/en/squads/d2c87802/Lorient-Stats",13.1,-2.1
"1083",2023,"Lyon","Ligue 1","team",24,12,6243,7439,83.9,106845,36614,2836,3185,89,2738,3084,88.8,504,832,60.6,14,18.3,NA,136,576,124,33,479,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats",14.3,-0.3
"1084",2023,"Lyon","Ligue 1","opponent",24,12,3937,5051,77.9,67578,26705,1831,2113,86.7,1493,1794,83.2,417,783,53.3,12,8.3,NA,88,313,77,22,294,"https://fbref.com/en/squads/d53c0b06/Lyon-Stats",10.5,1.5
"1085",2023,"M'Gladbach","Bundesliga","team",23,11,4939,6007,82.2,87040,30996,2121,2370,89.5,2241,2510,89.3,443,793,55.9,12,14.4,NA,107,268,82,16,287,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats",13.3,-1.3
"1086",2023,"M'Gladbach","Bundesliga","opponent",23,11,3838,4932,77.8,69672,26607,1650,1919,86,1660,1949,85.2,425,783,54.3,10,13.3,NA,106,324,95,23,326,"https://fbref.com/en/squads/32f3ee20/Monchengladbach-Stats",9.4,0.6
"1087",2023,"Mainz 05","Bundesliga","team",22,11,3532,4901,72.1,64212,26788,1606,1928,83.3,1394,1758,79.3,430,924,46.5,10,11.7,NA,87,322,84,26,336,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats",7.7,2.3
"1088",2023,"Mainz 05","Bundesliga","opponent",22,11,4382,5692,77,83350,30944,1716,2036,84.3,2031,2387,85.1,540,977,55.3,10,12.8,NA,101,324,85,24,295,"https://fbref.com/en/squads/a224b06a/Mainz-05-Stats",10.9,-0.9
"1089",2023,"Mallorca","La Liga","team",23,11,3199,4187,76.4,60628,23653,1371,1547,88.6,1340,1598,83.9,417,824,50.6,5,5.7,NA,76,241,49,17,198,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats",6.6,-1.6
"1090",2023,"Mallorca","La Liga","opponent",23,11,4961,5976,83,85588,27453,2319,2552,90.9,2078,2357,88.2,450,775,58.1,8,8,NA,102,467,82,24,316,"https://fbref.com/en/squads/2aa12281/Mallorca-Stats",6.7,1.3
"1091",2023,"Manchester City","Premier League","team",21,11,6960,7915,87.9,121990,36791,3136,3377,92.9,3058,3339,91.6,640,900,71.1,30,16.9,NA,149,542,145,28,451,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats",17.2,12.8
"1092",2023,"Manchester City","Premier League","opponent",21,11,3247,4174,77.8,60644,21665,1323,1498,88.3,1483,1695,87.5,366,771,47.5,7,4.7,NA,58,182,54,14,186,"https://fbref.com/en/squads/b8fd03ef/Manchester-City-Stats",6.1,0.9
"1093",2023,"Manchester Utd","Premier League","team",22,11,4452,5621,79.2,74031,25554,2247,2549,88.2,1682,1959,85.9,385,774,49.7,12,10.7,NA,129,333,90,15,287,"https://fbref.com/en/squads/19538871/Manchester-United-Stats",11.9,0.1
"1094",2023,"Manchester Utd","Premier League","opponent",22,11,4089,5257,77.8,73686,27200,1817,2085,87.1,1745,2061,84.7,428,812,52.7,10,11.1,NA,110,301,106,25,304,"https://fbref.com/en/squads/19538871/Manchester-United-Stats",10.1,-0.1
"1095",2023,"Marseille","Ligue 1","team",25,12,5252,6461,81.3,90981,31265,2343,2682,87.4,2208,2564,86.1,492,820,60,13,13.8,NA,127,457,142,26,434,"https://fbref.com/en/squads/5725cc7b/Marseille-Stats",13.9,-0.9
