"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Vs","Att_Vs","Tkl_percent_Vs","Past_Vs","Press_Pressures","Succ_Pressures","_percent_Pressures","Def 3rd_Pressures","Mid 3rd_Pressures","Att 3rd_Pressures","Blocks_Blocks","Sh_Blocks","ShSv_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
"116",2018,"Málaga","La Liga","opponent",37,38,643,404,307,264,72,182,531,34.3,349,5799,1749,30.2,1748,2772,1279,545,90,1,455,395,1038,667,12,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats"
"117",2018,"Manchester City","Premier League","team",25,38,641,406,259,275,107,219,609,36,390,4699,1580,33.6,1239,2115,1345,394,64,2,330,469,1110,776,15,"https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats"
"118",2018,"Manchester City","Premier League","opponent",25,38,718,435,457,200,61,214,666,32.1,452,6721,1595,23.7,2954,2688,1079,651,172,5,479,725,1443,911,19,"https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats"
"119",2018,"Manchester Utd","Premier League","team",27,38,600,375,273,250,77,192,581,33,389,5773,1653,28.6,1835,2673,1265,543,130,3,413,595,1195,958,11,"https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats"
"120",2018,"Manchester Utd","Premier League","opponent",27,38,784,456,433,268,83,254,740,34.3,486,6290,1736,27.6,2264,2881,1145,628,187,5,441,572,1356,1110,5,"https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats"
"121",2018,"Marseille","Ligue 1","team",26,38,663,406,328,252,83,202,573,35.3,371,4573,1471,32.2,1497,1976,1100,561,102,4,459,405,1068,391,8,"https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats"
"122",2018,"Marseille","Ligue 1","opponent",26,38,610,350,371,183,56,182,575,31.7,393,4933,1249,25.3,1798,2150,985,623,172,6,451,409,1019,657,15,"https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats"
"123",2018,"Metz","Ligue 1","team",36,38,665,403,365,226,74,221,621,35.6,400,4593,1343,29.2,1690,2033,870,524,107,4,417,414,1079,548,13,"https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats"
"124",2018,"Metz","Ligue 1","opponent",36,38,550,345,320,193,37,158,499,31.7,341,4752,1419,29.9,1775,2073,904,561,110,2,451,415,965,532,15,"https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats"
"125",2018,"Milan","Serie A","team",23,38,530,347,238,208,84,170,535,31.8,365,5483,1482,27,1640,2514,1329,584,120,3,464,263,793,637,6,"https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats"
"126",2018,"Milan","Serie A","opponent",23,38,547,340,274,217,56,134,478,28,344,6257,1505,24.1,2197,2742,1318,616,157,2,459,325,872,859,10,"https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats"
"127",2018,"Monaco","Ligue 1","team",32,38,609,373,257,254,98,182,607,30,425,5299,1497,28.3,1487,2439,1373,545,107,5,438,424,1033,549,11,"https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats"
"128",2018,"Monaco","Ligue 1","opponent",32,38,584,380,336,197,51,201,588,34.2,387,5699,1639,28.8,2047,2635,1017,563,128,5,435,393,977,593,5,"https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats"
"129",2018,"Montpellier","Ligue 1","team",23,38,598,373,326,216,56,166,479,34.7,313,5227,1451,27.8,1740,2470,1017,529,104,0,425,415,1013,544,15,"https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats"
"130",2018,"Montpellier","Ligue 1","opponent",23,38,594,373,363,182,49,175,503,34.8,328,4914,1434,29.2,1837,2086,991,579,110,3,469,453,1047,617,9,"https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats"
"131",2018,"Nantes","Ligue 1","team",30,38,673,403,376,236,61,229,618,37.1,389,5033,1371,27.2,1590,2283,1160,692,154,6,538,457,1130,691,8,"https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats"
"132",2018,"Nantes","Ligue 1","opponent",30,38,553,338,306,191,56,144,473,30.4,329,4234,1321,31.2,1548,1827,859,577,145,2,432,477,1030,600,13,"https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats"
"133",2018,"Napoli","Serie A","team",23,38,656,426,231,323,102,200,646,31,446,6059,1820,30,1191,2780,2088,497,77,1,420,262,918,471,3,"https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats"
"134",2018,"Napoli","Serie A","opponent",23,38,679,450,370,244,65,275,696,39.5,421,6869,1746,25.4,2509,3138,1222,661,142,4,519,475,1154,800,10,"https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats"
"135",2018,"Newcastle Utd","Premier League","team",27,38,728,410,392,257,79,230,660,34.8,430,6405,1696,26.5,2482,2728,1195,667,133,6,534,559,1287,1404,9,"https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats"
"136",2018,"Newcastle Utd","Premier League","opponent",27,38,665,427,314,253,98,202,579,34.9,377,4923,1686,34.2,1670,2125,1128,525,134,2,391,472,1137,1215,13,"https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats"
"137",2018,"Nice","Ligue 1","team",31,38,536,319,327,154,55,176,505,34.9,329,4664,1303,27.9,1832,1875,957,561,138,2,423,414,950,479,7,"https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats"
"138",2018,"Nice","Ligue 1","opponent",31,38,619,407,311,226,82,189,656,28.8,467,6190,1475,23.8,1764,2914,1512,530,124,2,406,445,1064,427,10,"https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats"
"139",2018,"Paris S-G","Ligue 1","team",28,38,573,376,276,206,91,168,518,32.4,350,4395,1345,30.6,1427,1763,1205,473,109,3,364,299,872,395,5,"https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats"
"140",2018,"Paris S-G","Ligue 1","opponent",28,38,637,371,367,201,69,264,812,32.5,548,7038,1405,20,2560,3212,1266,615,138,6,477,548,1185,593,27,"https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats"
"141",2018,"RB Leipzig","Bundesliga","team",23,34,605,373,286,238,81,181,575,31.5,394,5322,1716,32.2,1565,2493,1264,577,96,1,481,279,884,810,8,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats"
"142",2018,"RB Leipzig","Bundesliga","opponent",23,34,737,460,379,288,70,267,772,34.6,505,6132,1885,30.7,2159,3009,964,588,118,3,470,360,1097,859,7,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats"
"143",2018,"Real Madrid","La Liga","team",24,38,592,411,281,233,78,174,591,29.4,417,5941,1690,28.4,1798,2704,1439,480,88,7,392,349,941,394,11,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats"
"144",2018,"Real Madrid","La Liga","opponent",24,38,552,351,318,165,69,193,650,29.7,457,7037,1408,20,2483,3090,1464,645,154,4,491,458,1010,722,13,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats"
"145",2018,"Real Sociedad","La Liga","team",27,38,487,315,221,209,57,168,517,32.5,349,5782,1590,27.5,1747,2675,1360,535,99,4,436,412,899,514,10,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats"
"146",2018,"Real Sociedad","La Liga","opponent",27,38,653,414,354,223,76,205,559,36.7,354,6468,1466,22.7,2020,2920,1528,625,140,0,485,384,1037,649,8,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats"
"147",2018,"Rennes","Ligue 1","team",28,38,497,315,248,178,71,157,573,27.4,416,5207,1411,27.1,1553,2373,1281,598,102,6,496,434,931,604,13,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats"
"148",2018,"Rennes","Ligue 1","opponent",28,38,591,352,337,200,54,168,458,36.7,290,5065,1398,27.6,1934,2340,791,549,116,5,433,452,1043,651,14,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats"
"149",2018,"Roma","Serie A","team",27,38,576,383,254,215,107,176,507,34.7,331,5051,1489,29.5,1389,2180,1482,539,119,4,420,287,863,626,13,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats"
"150",2018,"Roma","Serie A","opponent",27,38,706,443,380,243,83,239,714,33.5,475,6269,1616,25.8,2333,2733,1203,690,172,4,518,327,1033,842,15,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats"
"151",2018,"Saint-Étienne","Ligue 1","team",30,38,558,352,315,184,59,189,567,33.3,378,4936,1353,27.4,1817,2125,994,626,134,6,492,380,938,641,20,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats"
"152",2018,"Saint-Étienne","Ligue 1","opponent",30,38,617,381,335,211,71,146,486,30,340,4790,1317,27.5,1684,2013,1093,584,104,4,480,477,1094,550,12,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats"
"153",2018,"Sampdoria","Serie A","team",27,38,672,415,281,281,110,241,687,35.1,446,5783,1628,28.2,1595,2459,1729,645,126,3,519,264,936,752,10,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats"
"154",2018,"Sampdoria","Serie A","opponent",27,38,733,471,349,301,83,214,663,32.3,449,6039,1782,29.5,2054,2810,1175,605,132,3,473,329,1062,932,10,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats"
"155",2018,"Sassuolo","Serie A","team",28,38,608,389,310,212,86,205,648,31.6,443,6254,1722,27.5,2054,2764,1436,620,112,0,508,313,921,921,12,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats"
"156",2018,"Sassuolo","Serie A","opponent",28,38,659,436,341,239,79,179,549,32.6,370,5168,1621,31.4,2000,2032,1136,632,142,2,490,266,925,831,9,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats"
"157",2018,"Schalke 04","Bundesliga","team",24,34,670,434,314,282,74,205,581,35.3,376,5759,1753,30.4,1691,2782,1286,579,95,2,484,315,985,764,6,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats"
"158",2018,"Schalke 04","Bundesliga","opponent",24,34,636,415,313,271,52,215,626,34.3,411,5490,1607,29.3,1642,2602,1246,466,85,2,381,250,886,665,6,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats"
"159",2018,"Sevilla","La Liga","team",31,38,663,420,327,262,74,223,640,34.8,417,5764,1610,27.9,1816,2686,1262,588,130,4,458,379,1042,603,12,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats"
"160",2018,"Sevilla","La Liga","opponent",31,38,604,393,319,230,55,176,596,29.5,420,6348,1705,26.9,1932,3019,1397,653,130,6,523,489,1093,623,9,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats"
"161",2018,"Southampton","Premier League","team",26,38,766,482,410,274,82,233,632,36.9,399,5811,1814,31.2,2113,2482,1216,604,151,3,453,522,1288,1188,10,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats"
"162",2018,"Southampton","Premier League","opponent",26,38,597,352,301,220,76,171,569,30.1,398,6006,1640,27.3,2096,2670,1240,577,129,6,448,551,1148,1166,5,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats"
"163",2018,"SPAL","Serie A","team",29,38,675,423,344,262,69,223,649,34.4,426,5340,1463,27.4,2143,2270,927,590,162,1,428,332,1007,903,8,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats"
"164",2018,"SPAL","Serie A","opponent",29,38,620,391,296,242,82,168,603,27.9,435,5541,1575,28.4,1685,2551,1305,545,108,0,437,208,828,783,3,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats"
"165",2018,"Stoke City","Premier League","team",30,38,768,435,423,276,69,253,643,39.3,390,6000,1636,27.3,2415,2585,1000,595,153,3,442,541,1309,1284,10,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats"
"166",2018,"Stoke City","Premier League","opponent",30,38,653,382,309,270,74,246,637,38.6,391,5174,1569,30.3,1679,2351,1144,493,113,5,380,494,1147,1194,8,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats"
"167",2018,"Strasbourg","Ligue 1","team",25,38,666,442,396,213,57,186,578,32.2,392,4537,1279,28.2,1665,1992,880,533,97,3,436,473,1139,568,19,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats"
"168",2018,"Strasbourg","Ligue 1","opponent",25,38,517,298,254,199,64,135,487,27.7,352,4270,1219,28.5,1349,1905,1016,557,126,4,431,365,882,621,10,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats"
"169",2018,"Stuttgart","Bundesliga","team",26,34,606,388,311,235,60,187,507,36.9,320,6030,1745,28.9,1976,2823,1231,560,116,3,444,302,908,806,10,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats"
"170",2018,"Stuttgart","Bundesliga","opponent",26,34,533,353,256,215,62,189,480,39.4,291,4955,1424,28.7,1599,2302,1054,485,94,4,391,285,818,826,7,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats"
"171",2018,"Swansea City","Premier League","team",26,38,659,394,313,258,88,214,603,35.5,389,6117,1710,28,2192,2699,1226,557,137,1,420,525,1184,1107,9,"https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats"
"172",2018,"Swansea City","Premier League","opponent",26,38,692,437,338,263,91,231,603,38.3,372,5656,1742,30.8,1753,2582,1321,521,114,6,407,464,1156,1107,9,"https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats"
"173",2018,"Torino","Serie A","team",27,38,616,366,304,238,74,173,508,34.1,335,5660,1615,28.5,1854,2525,1281,547,120,2,427,314,930,871,10,"https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats"
"174",2018,"Torino","Serie A","opponent",27,38,781,463,365,300,116,243,720,33.8,477,6257,1749,28,2052,2649,1556,599,117,3,482,271,1052,646,8,"https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats"
"175",2018,"Tottenham","Premier League","team",25,38,695,422,286,295,114,225,601,37.4,376,5132,1762,34.3,1480,2351,1301,516,92,0,424,455,1150,869,11,"https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats"
"176",2018,"Tottenham","Premier League","opponent",25,38,812,493,479,271,62,264,755,35,491,7061,1965,27.8,2906,3001,1154,721,200,2,521,611,1423,1152,26,"https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats"
"177",2018,"Toulouse","Ligue 1","team",25,38,589,338,326,194,69,169,550,30.7,381,4953,1342,27.1,1832,2097,1024,579,116,0,463,430,1019,594,13,"https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats"
"178",2018,"Toulouse","Ligue 1","opponent",25,38,595,364,329,205,61,167,523,31.9,356,4978,1535,30.8,1816,2183,979,588,107,3,481,418,1013,664,15,"https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats"
"179",2018,"Troyes","Ligue 1","team",25,38,544,317,326,156,62,148,565,26.2,417,5851,1493,25.5,2327,2559,965,551,128,4,423,446,990,658,13,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats"
"180",2018,"Troyes","Ligue 1","opponent",25,38,579,343,288,186,105,184,491,37.5,307,4773,1535,32.2,1515,2028,1230,541,78,2,463,407,986,526,8,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats"
"181",2018,"Udinese","Serie A","team",27,38,654,407,348,238,68,209,622,33.6,413,6107,1674,27.4,2218,2746,1143,680,164,7,516,283,937,1001,7,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats"
"182",2018,"Udinese","Serie A","opponent",27,38,664,409,310,272,82,207,552,37.5,345,4776,1482,31,1526,2212,1038,523,106,0,417,254,918,812,6,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats"
"183",2018,"Valencia","La Liga","team",25,38,689,408,387,227,75,222,612,36.3,390,6339,1607,25.4,2166,2843,1330,593,119,0,474,436,1125,726,12,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats"
"184",2018,"Valencia","La Liga","opponent",25,38,649,444,306,257,86,211,685,30.8,474,6540,1738,26.6,2012,3143,1385,528,114,4,414,465,1114,560,6,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats"
"185",2018,"Villarreal","La Liga","team",32,38,618,387,314,250,54,219,661,33.1,442,5323,1399,26.3,1670,2505,1148,647,139,3,508,407,1025,719,1,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats"
"186",2018,"Villarreal","La Liga","opponent",32,38,534,343,244,227,63,172,501,34.3,329,6524,1719,26.3,1635,3342,1547,527,123,2,404,473,1007,515,6,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats"
"187",2018,"Watford","Premier League","team",29,38,736,454,376,284,76,219,606,36.1,387,5967,1786,29.9,2063,2712,1192,508,112,5,396,594,1330,1193,13,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats"
"188",2018,"Watford","Premier League","opponent",29,38,737,433,358,294,85,263,626,42,363,5701,1769,31,2021,2579,1101,603,131,1,472,505,1242,1403,9,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats"
"189",2018,"Werder Bremen","Bundesliga","team",25,34,571,353,290,224,57,185,532,34.8,347,5351,1505,28.1,1616,2673,1062,428,87,1,341,282,853,836,6,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats"
"190",2018,"Werder Bremen","Bundesliga","opponent",25,34,591,378,305,232,54,171,478,35.8,307,5483,1730,31.6,1791,2607,1085,641,130,11,511,292,883,821,7,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats"
"191",2018,"West Brom","Premier League","team",24,38,669,397,369,227,73,259,700,37,441,5654,1595,28.2,2279,2306,1069,595,170,1,425,630,1299,1117,10,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats"
"192",2018,"West Brom","Premier League","opponent",24,38,749,440,350,296,103,251,622,40.4,371,5462,1671,30.6,1875,2282,1305,514,102,2,412,385,1134,1238,9,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats"
"193",2018,"West Ham","Premier League","team",27,38,662,411,349,238,75,220,646,34.1,426,5903,1744,29.5,2427,2418,1058,609,175,3,434,572,1234,1173,9,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats"
"194",2018,"West Ham","Premier League","opponent",27,38,685,419,315,293,77,212,622,34.1,410,5791,1737,30,1904,2721,1166,544,109,2,435,432,1117,1117,7,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats"
"195",2018,"Wolfsburg","Bundesliga","team",29,34,528,325,292,184,52,163,490,33.3,327,5173,1431,27.7,1843,2320,1010,510,124,4,386,258,786,839,5,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats"
"196",2018,"Wolfsburg","Bundesliga","opponent",29,34,559,358,249,242,68,179,506,35.4,327,5482,1561,28.5,1619,2625,1238,458,92,2,366,245,804,663,5,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats"
"197",2019,"Alavés","La Liga","team",26,38,636,365,329,234,73,226,659,34.3,433,5867,1386,23.6,1963,2755,1149,606,116,2,490,343,979,1148,8,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats"
"198",2019,"Alavés","La Liga","opponent",26,38,577,356,280,245,52,230,573,40.1,343,4741,1455,30.7,1445,2294,1002,510,94,2,416,272,849,1002,10,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats"
"199",2019,"Amiens","Ligue 1","team",26,38,657,454,323,258,76,206,700,29.4,494,6108,1597,26.1,2073,2827,1208,603,146,2,457,263,920,984,4,"https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats"
"200",2019,"Amiens","Ligue 1","opponent",26,38,633,391,297,264,72,191,576,33.2,385,5449,1575,28.9,1811,2667,971,547,104,2,443,275,908,855,9,"https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats"
"201",2019,"Angers","Ligue 1","team",24,38,665,452,353,237,75,229,803,28.5,574,7461,1866,25,2742,3644,1075,593,119,2,474,365,1030,882,5,"https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats"
"202",2019,"Angers","Ligue 1","opponent",24,38,741,472,351,293,97,225,696,32.3,471,6167,1684,27.3,1938,2931,1298,517,104,0,413,265,1006,805,12,"https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats"
"203",2019,"Arsenal","Premier League","team",28,38,623,398,305,238,80,207,570,36.3,363,5649,1670,29.6,1812,2628,1209,570,127,2,443,411,1034,932,11,"https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats"
"204",2019,"Arsenal","Premier League","opponent",28,38,675,396,328,266,81,196,573,34.2,377,6206,1642,26.5,2092,2725,1389,685,154,4,531,612,1287,866,10,"https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats"
"205",2019,"Atalanta","Serie A","team",27,38,708,470,337,284,87,286,718,39.8,432,5905,1777,30.1,1747,2780,1378,575,104,2,471,405,1113,749,9,"https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats"
"206",2019,"Atalanta","Serie A","opponent",27,38,792,493,456,271,65,286,809,35.4,523,7700,1863,24.2,2947,3301,1452,673,171,5,502,382,1174,857,12,"https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats"
"207",2019,"Athletic Club","La Liga","team",27,38,644,423,314,239,91,213,730,29.2,517,5861,1531,26.1,1720,2781,1360,576,96,1,480,351,995,986,8,"https://fbref.com/en/squads/2b390eca/2018-2019/Athletic-Club-Stats"
"208",2019,"Athletic Club","La Liga","opponent",27,38,625,407,319,229,77,238,601,39.6,363,5736,1504,26.2,1934,2636,1166,538,86,0,452,297,922,988,8,"https://fbref.com/en/squads/2b390eca/2018-2019/Athletic-Club-Stats"
"209",2019,"Atlético Madrid","La Liga","team",29,38,784,523,416,297,71,258,743,34.7,485,6995,1814,25.9,2216,3295,1484,582,104,1,478,361,1145,830,10,"https://fbref.com/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats"
"210",2019,"Atlético Madrid","La Liga","opponent",29,38,604,389,327,208,69,209,690,30.3,481,6708,1625,24.2,2335,3078,1295,572,108,0,464,374,978,874,4,"https://fbref.com/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats"
"211",2019,"Augsburg","Bundesliga","team",30,34,582,372,284,232,66,178,539,33,361,5481,1372,25,1739,2535,1207,558,140,5,418,293,875,796,5,"https://fbref.com/en/squads/0cdc4311/2018-2019/Augsburg-Stats"
"212",2019,"Augsburg","Bundesliga","opponent",30,34,518,305,255,197,66,141,410,34.4,269,4993,1549,31,1461,2331,1201,555,100,3,455,278,796,738,8,"https://fbref.com/en/squads/0cdc4311/2018-2019/Augsburg-Stats"
"213",2019,"Barcelona","La Liga","team",30,38,572,391,239,248,85,211,563,37.5,352,6225,1796,28.9,1647,2961,1617,586,110,2,476,288,860,584,7,"https://fbref.com/en/squads/206d90db/2018-2019/Barcelona-Stats"
