"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","Drib_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","Drib_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
"1774",2018,"Monaco","Ligue 1","Seydou Sy","SEN","GK","21",1995,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8417953b/Seydou-Sy"
"1775",2018,"Monaco","Ligue 1","Moussa Sylla","FRA","FW,MF","17",1999,3.4,8,2.37,6,0,1,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d8b97bb3/Moussa-Sylla"
"1776",2018,"Monaco","Ligue 1","Youri Tielemans","BEL","MF","20",1997,17.4,57,3.27,38,2,4,6,5,2,8,0.46,6,0,0,2,0,0,"https://fbref.com/en/players/56f7a928/Youri-Tielemans"
"1777",2018,"Monaco","Ligue 1","Almamy Touré","MLI","DF","21",1996,13.9,27,1.95,23,1,3,0,0,0,8,0.58,6,0,2,0,0,0,"https://fbref.com/en/players/c8c60119/Almamy-Toure"
"1778",2018,"Monaco","Ligue 1","Adama Traoré","MLI","MF,FW","22",1995,2.1,6,2.86,5,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1a6f2a66/Adama-Traore"
"1779",2018,"Montpellier","Ligue 1","Ruben Aguilar","FRA","DF,MF","24",1993,27.3,60,2.2,45,7,1,3,3,1,6,0.22,5,0,0,1,0,0,"https://fbref.com/en/players/3dd738a1/Ruben-Aguilar"
"1780",2018,"Montpellier","Ligue 1","Kévin Bérigaud","FRA","MF,FW","29",1988,3,11,3.65,11,0,0,0,0,0,2,0.66,2,0,0,0,0,0,"https://fbref.com/en/players/3250c6cd/Kevin-Berigaud"
"1781",2018,"Montpellier","Ligue 1","Souleymane Camara","SEN","FW","34",1982,10.4,21,2.02,17,0,0,0,4,0,3,0.29,3,0,0,0,0,0,"https://fbref.com/en/players/c58270f8/Souleymane-Camara"
"1782",2018,"Montpellier","Ligue 1","Daniel Congré","FRA","DF","32",1985,29.3,13,0.44,12,0,0,1,0,0,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/3f5b4635/Daniel-Congre"
"1783",2018,"Montpellier","Ligue 1","Nicolas Cozza","FRA","DF,MF","18",1999,6.4,11,1.71,4,2,1,0,3,1,1,0.16,1,0,0,0,0,0,"https://fbref.com/en/players/8f325097/Nicolas-Cozza"
"1784",2018,"Montpellier","Ligue 1","Keagan Dolly","RSA","FW,MF","24",1993,9.8,52,5.31,25,17,4,3,1,2,2,0.2,2,0,0,0,0,0,"https://fbref.com/en/players/ccb1c3af/Keagan-Dolly"
"1785",2018,"Montpellier","Ligue 1","Vitorino Hilton","BRA","DF","39",1977,27,23,0.85,16,0,0,4,0,3,2,0.07,2,0,0,0,0,0,"https://fbref.com/en/players/c4bbea9f/Vitorino-Hilton"
"1786",2018,"Montpellier","Ligue 1","Jonathan Ikone","FRA","FW,MF","19",1998,11.1,34,3.07,23,2,5,1,3,0,2,0.18,2,0,0,0,0,0,"https://fbref.com/en/players/42eaa028/Jonathan-Ikone"
"1787",2018,"Montpellier","Ligue 1","Paul Lasne","FRA","MF","28",1989,34,84,2.47,62,2,4,2,11,3,6,0.18,6,0,0,0,0,0,"https://fbref.com/en/players/542cc80f/Paul-Lasne"
"1788",2018,"Montpellier","Ligue 1","Benjamin Lecomte","FRA","GK","26",1991,38,3,0.08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2fa2a875/Benjamin-Lecomte"
"1789",2018,"Montpellier","Ligue 1","Isaac Mbenza","BEL","FW,MF","21",1996,23.3,65,2.79,37,15,5,5,2,1,4,0.17,2,0,1,1,0,0,"https://fbref.com/en/players/aa1a8c7e/Isaac-Mbenza"
"1790",2018,"Montpellier","Ligue 1","Pedro Mendes","POR","DF","26",1990,31.7,16,0.5,10,0,2,2,2,0,2,0.06,1,0,0,1,0,0,"https://fbref.com/en/players/6690ef25/Pedro-Mendes"
"1791",2018,"Montpellier","Ligue 1","Nordi Mukiele","FRA","DF","19",1997,31,68,2.19,55,5,0,2,4,2,2,0.06,2,0,0,0,0,0,"https://fbref.com/en/players/ac73ec79/Nordi-Mukiele"
"1792",2018,"Montpellier","Ligue 1","Casimir Ninga","CHA","FW,MF","24",1993,14.3,37,2.6,28,1,3,3,1,1,4,0.28,3,0,0,0,0,1,"https://fbref.com/en/players/91f2da4c/Casimir-Ninga"
"1793",2018,"Montpellier","Ligue 1","Ambroise Oyongo","CMR","MF","26",1991,2.2,5,2.24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e3e05edf/Ambroise-Oyongo"
"1794",2018,"Montpellier","Ligue 1","Facundo Píriz","URU","MF","27",1990,9,6,0.67,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fca455cc/Facundo-Piriz"
"1795",2018,"Montpellier","Ligue 1","Morgan Poaty","CGO","MF","20",1997,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7add56e1/Morgan-Poaty"
"1796",2018,"Montpellier","Ligue 1","Jérémie Porsan-Clémenté","FRA","MF","19",1997,1,1,1.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fa27b5a0/Jeremie-Porsan-Clemente"
"1797",2018,"Montpellier","Ligue 1","Jérôme Roussillon","FRA","DF,MF","24",1993,20.9,60,2.87,42,6,8,1,2,1,10,0.48,7,0,1,1,1,0,"https://fbref.com/en/players/13203c45/Jerome-Roussillon"
"1798",2018,"Montpellier","Ligue 1","Junior Sambia","FRA","MF,FW","20",1996,17.1,71,4.14,37,23,3,2,6,0,7,0.41,5,1,1,0,0,0,"https://fbref.com/en/players/24eb7ed6/Junior-Sambia"
"1799",2018,"Montpellier","Ligue 1","Stéphane Sessègnon","BEN","MF","33",1984,10.9,28,2.56,18,6,0,1,3,0,3,0.27,2,1,0,0,0,0,"https://fbref.com/en/players/35c5f9b1/Stephane-Sessegnon"
"1800",2018,"Montpellier","Ligue 1","Giovanni Sio","CIV","FW","28",1989,24.4,50,2.05,40,0,2,2,4,2,4,0.16,3,0,0,1,0,0,"https://fbref.com/en/players/0fe7f7bc/Giovanni-Sio"
"1801",2018,"Montpellier","Ligue 1","Ellyes Skhiri","TUN","MF","22",1995,33.9,72,2.13,62,0,2,5,2,1,2,0.06,2,0,0,0,0,0,"https://fbref.com/en/players/c2211709/Ellyes-Skhiri"
"1802",2018,"Nantes","Ligue 1","David Alcibiade","FRA","DF","25",1991,2.3,2,0.87,2,0,0,0,0,0,1,0.43,1,0,0,0,0,0,"https://fbref.com/en/players/9b8970ce/David-Alcibiade"
"1803",2018,"Nantes","Ligue 1","Chidozie Awaziem","NGA","DF","20",1997,16.8,11,0.65,7,0,1,2,1,0,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/70d8e84c/Chidozie-Awaziem"
"1804",2018,"Nantes","Ligue 1","Yacine Bammou","MAR","MF,FW","25",1991,8.1,18,2.23,13,0,0,2,0,3,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a1d04509/Yacine-Bammou"
"1805",2018,"Nantes","Ligue 1","Diego Carlos","BRA","DF","24",1993,25.5,15,0.59,12,0,0,2,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b4a014b1/Diego-Carlos"
"1806",2018,"Nantes","Ligue 1","Kalifa Coulibaly","MLI","FW","25",1991,3.8,10,2.64,8,0,0,0,1,1,1,0.26,1,0,0,0,0,0,"https://fbref.com/en/players/9980269a/Kalifa-Coulibaly"
"1807",2018,"Nantes","Ligue 1","Koffi Djidji","CIV","DF","24",1992,26.8,23,0.86,17,3,2,0,0,1,2,0.07,2,0,0,0,0,0,"https://fbref.com/en/players/933d3b51/Koffi-Djidji"
"1808",2018,"Nantes","Ligue 1","Leo Dubois","FRA","DF","22",1994,33.6,109,3.25,64,29,4,9,2,1,6,0.18,3,1,0,1,1,0,"https://fbref.com/en/players/ff0ab48c/Leo-Dubois"
"1809",2018,"Nantes","Ligue 1","Maxime Dupé","FRA","GK","24",1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0e12089d/Maxime-Dupe"
"1810",2018,"Nantes","Ligue 1","Najib Gandi","FRA","MF,FW","23",1994,1.1,2,1.87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/56b52c4e/Najib-Gandi"
"1811",2018,"Nantes","Ligue 1","Yassine El Ghanassy","BEL","FW,MF","27",1990,7.2,36,5.03,22,2,6,1,4,1,3,0.42,1,0,1,0,1,0,"https://fbref.com/en/players/0049d544/Yassine-El-Ghanassy"
"1812",2018,"Nantes","Ligue 1","Guillaume Gillet","BEL","MF","33",1984,0.2,1,5.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3f944dad/Guillaume-Gillet"
"1813",2018,"Nantes","Ligue 1","Andrei Girotto","BRA","MF","25",1992,16.9,29,1.72,23,0,1,2,2,1,2,0.12,1,0,0,0,1,0,"https://fbref.com/en/players/3befc2b6/Andrei-Girotto"
"1814",2018,"Nantes","Ligue 1","Jules Iloki","FRA","MF,FW","25",1992,15.8,45,2.85,38,3,0,1,3,0,2,0.13,2,0,0,0,0,0,"https://fbref.com/en/players/f352a2db/Jules-Iloki"
"1815",2018,"Nantes","Ligue 1","Alexander Kačaniklić","SWE","MF,FW","25",1991,3.5,6,1.71,5,0,0,1,0,0,1,0.28,1,0,0,0,0,0,"https://fbref.com/en/players/8ba3a754/Alexander-Kacaniklic"
"1816",2018,"Nantes","Ligue 1","Joris Kayembe","BEL","FW,MF","22",1994,1,2,2.02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4657faba/Joris-Kayembe"
"1817",2018,"Nantes","Ligue 1","Rene Krhin","SVN","MF","27",1990,14.6,12,0.82,8,0,0,2,2,0,1,0.07,1,0,0,0,0,0,"https://fbref.com/en/players/9a506145/Rene-Krhin"
"1818",2018,"Nantes","Ligue 1","Enock Kwateng","FRA","DF","20",1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4bf69118/Enock-Kwateng"
"1819",2018,"Nantes","Ligue 1","Lucas Lima","BRA","DF,FW","25",1991,29.5,93,3.15,44,39,3,6,0,1,3,0.1,2,1,0,0,0,0,"https://fbref.com/en/players/0f52f925/Lucas-Lima"
"1820",2018,"Nantes","Ligue 1","Samuel Moutoussamy","COD","MF","20",1996,4.8,12,2.51,10,0,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/af0c835b/Samuel-Moutoussamy"
"1821",2018,"Nantes","Ligue 1","Préjuce Nakoulma","BFA","FW","30",1987,12.8,34,2.67,26,0,3,1,4,0,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/8e87af42/Prejuce-Nakoulma"
"1822",2018,"Nantes","Ligue 1","Santy Ngom","SEN","FW,MF","24",1993,5.2,18,3.48,11,0,1,3,3,0,1,0.19,1,0,0,0,0,0,"https://fbref.com/en/players/45076ff8/Santy-Ngom"
"1823",2018,"Nantes","Ligue 1","Nicolas Pallois","FRA","DF","29",1987,27,12,0.44,9,0,0,1,1,1,3,0.11,2,0,0,1,0,0,"https://fbref.com/en/players/779847d6/Nicolas-Pallois"
"1824",2018,"Nantes","Ligue 1","Valentin Rongier","FRA","MF,FW","22",1994,26.1,70,2.68,57,1,1,5,3,3,5,0.19,4,0,0,1,0,0,"https://fbref.com/en/players/ed45c4a5/Valentin-Rongier"
"1825",2018,"Nantes","Ligue 1","Emiliano Sala","ARG","FW","26",1990,33.7,72,2.14,49,0,5,5,12,1,4,0.12,4,0,0,0,0,0,"https://fbref.com/en/players/5d59e0df/Emiliano-Sala"
"1826",2018,"Nantes","Ligue 1","Kolbeinn Sigþórsson","ISL","FW","27",1990,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/adf825b9/Kolbeinn-Sigthorsson"
"1827",2018,"Nantes","Ligue 1","Mariusz Stępiński","POL","FW","22",1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7b536033/Mariusz-Stepinski"
"1828",2018,"Nantes","Ligue 1","Ciprian Tătărușanu","ROU","GK","31",1986,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b056e3da/Ciprian-Tatarusanu"
"1829",2018,"Nantes","Ligue 1","Adrien Thomasson","FRA","MF,FW","23",1993,28.6,77,2.69,57,3,4,8,5,0,8,0.28,4,0,0,3,1,0,"https://fbref.com/en/players/c76b7567/Adrien-Thomasson"
"1830",2018,"Nantes","Ligue 1","Abdoulaye Touré","FRA","MF","23",1994,31.2,77,2.47,50,0,6,4,12,5,6,0.19,5,0,0,0,1,0,"https://fbref.com/en/players/ef7cd87a/Abdoulaye-Toure"
"1831",2018,"Nantes","Ligue 1","Anthony Walongwa","COD","DF","23",1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/eb78322b/Anthony-Walongwa"
"1832",2018,"Napoli","Serie A","Raúl Albiol","ESP","DF","31",1985,30.5,24,0.79,22,0,0,2,0,0,2,0.07,1,0,0,1,0,0,"https://fbref.com/en/players/4bd414c1/Raul-Albiol"
"1833",2018,"Napoli","Serie A","Allan","BRA","MF","26",1991,31.7,97,3.06,74,1,6,3,7,6,15,0.47,12,0,0,0,1,2,"https://fbref.com/en/players/cc700722/Allan"
"1834",2018,"Napoli","Serie A","José Callejón","ESP","FW","30",1987,36,124,3.45,90,23,4,6,1,0,18,0.5,9,5,1,2,1,0,"https://fbref.com/en/players/78841da9/Jose-Callejon"
"1835",2018,"Napoli","Serie A","Vlad Chiricheș","ROU","DF","27",1989,6.5,3,0.46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c316607a/Vlad-Chiriches"
"1836",2018,"Napoli","Serie A","Amadou Diawara","GUI","MF","20",1997,7.3,17,2.34,14,1,0,1,0,1,3,0.41,3,0,0,0,0,0,"https://fbref.com/en/players/bf309d24/Amadou-Diawara"
"1837",2018,"Napoli","Serie A","Faouzi Ghoulam","ALG","DF","26",1991,10.9,39,3.56,32,6,1,0,0,0,5,0.46,4,0,1,0,0,0,"https://fbref.com/en/players/c5adc293/Faouzi-Ghoulam"
"1838",2018,"Napoli","Serie A","Emanuele Giaccherini","ITA","FW","32",1985,0.7,5,7.14,3,0,0,0,2,0,1,1.43,0,0,0,0,1,0,"https://fbref.com/en/players/1c50f354/Emanuele-Giaccherini"
"1839",2018,"Napoli","Serie A","Marek Hamšík","SVK","MF","30",1987,26.3,111,4.2,103,0,4,2,2,0,10,0.38,10,0,0,0,0,0,"https://fbref.com/en/players/e6ad16b2/Marek-Hamsik"
"1840",2018,"Napoli","Serie A","Elseid Hysaj","ALB","DF","23",1994,34.7,55,1.59,50,3,2,0,0,0,5,0.14,5,0,0,0,0,0,"https://fbref.com/en/players/2f3452eb/Elseid-Hysaj"
"1841",2018,"Napoli","Serie A","Lorenzo Insigne","ITA","FW","26",1991,34.3,210,6.11,167,2,20,16,2,3,18,0.52,13,0,2,3,0,0,"https://fbref.com/en/players/2f557579/Lorenzo-Insigne"
"1842",2018,"Napoli","Serie A","Jorginho","ITA","MF","25",1991,29.4,95,3.23,88,4,0,1,0,2,12,0.41,10,1,0,1,0,0,"https://fbref.com/en/players/45db685d/Jorginho"
"1843",2018,"Napoli","Serie A","Kalidou Koulibaly","SEN","DF","26",1991,34.1,30,0.88,28,0,0,0,1,1,2,0.06,2,0,0,0,0,0,"https://fbref.com/en/players/da974c7b/Kalidou-Koulibaly"
"1844",2018,"Napoli","Serie A","Christian Maggio","ITA","DF","35",1982,7.1,6,0.84,4,1,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/31d7f557/Christian-Maggio"
"1845",2018,"Napoli","Serie A","Nikola Maksimović","SRB","DF","25",1991,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/16b9d5cf/Nikola-Maksimovic"
"1846",2018,"Napoli","Serie A","Dries Mertens","BEL","FW","30",1987,33.4,132,3.96,96,0,12,10,11,3,15,0.45,10,0,0,2,2,1,"https://fbref.com/en/players/89b2c8a9/Dries-Mertens"
"1847",2018,"Napoli","Serie A","Arkadiusz Milik","POL","FW","23",1994,5,14,2.82,13,0,0,0,1,0,1,0.2,1,0,0,0,0,0,"https://fbref.com/en/players/85613cf0/Arkadiusz-Milik"
"1848",2018,"Napoli","Serie A","Adam Ounas","ALG","FW,MF","20",1996,1.1,9,8.44,5,0,2,1,1,0,2,1.87,0,0,1,0,1,0,"https://fbref.com/en/players/ed90babd/Adam-Ounas"
"1849",2018,"Napoli","Serie A","Pepe Reina","ESP","GK","34",1982,37,5,0.14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e358587b/Pepe-Reina"
"1850",2018,"Napoli","Serie A","Marko Rog","CRO","FW,MF","22",1995,3.2,13,4.12,11,0,1,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b6b2b820/Marko-Rog"
"1851",2018,"Napoli","Serie A","Mário Rui","POR","DF","26",1991,23.2,54,2.33,41,7,4,1,1,0,6,0.26,4,2,0,0,0,0,"https://fbref.com/en/players/0b5a292a/Mario-Rui"
"1852",2018,"Napoli","Serie A","Luigi Sepe","ITA","GK","26",1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/343f753a/Luigi-Sepe"
"1853",2018,"Napoli","Serie A","Lorenzo Tonelli","ITA","DF","27",1990,3.9,2,0.51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8cc29864/Lorenzo-Tonelli"
"1854",2018,"Napoli","Serie A","Piotr Zieliński","POL","MF,FW","23",1994,18.5,69,3.72,62,0,3,1,3,0,6,0.32,4,0,0,0,2,0,"https://fbref.com/en/players/a5296e55/Piotr-Zielinski"
"1855",2018,"Newcastle Utd","Premier League","Rolando Aarons","ENG","FW,MF","21",1995,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c5942695/Rolando-Aarons"
"1856",2018,"Newcastle Utd","Premier League","Christian Atsu","GHA","FW,MF","25",1992,19.8,46,2.32,34,1,6,1,4,0,6,0.3,3,0,1,1,1,0,"https://fbref.com/en/players/8816329f/Christian-Atsu"
"1857",2018,"Newcastle Utd","Premier League","Ciaran Clark","IRL","DF","27",1989,19.4,11,0.57,9,1,0,0,0,1,2,0.1,2,0,0,0,0,0,"https://fbref.com/en/players/2b91cf8e/Ciaran-Clark"
"1858",2018,"Newcastle Utd","Premier League","Karl Darlow","ENG","GK","26",1990,10,2,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cde3309f/Karl-Darlow"
"1859",2018,"Newcastle Utd","Premier League","Mohamed Diamé","SEN","MF","30",1987,22.7,32,1.41,21,0,4,2,0,5,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b7d082af/Mohamed-Diame"
"1860",2018,"Newcastle Utd","Premier League","Martin Dúbravka","SVK","GK","28",1989,12,2,0.17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3a949a25/Martin-Dubravka"
"1861",2018,"Newcastle Utd","Premier League","Paul Dummett","WAL","DF","25",1991,17.8,10,0.56,9,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3fe6bd8c/Paul-Dummett"
"1862",2018,"Newcastle Utd","Premier League","Rob Elliot","IRL","GK","31",1986,16,2,0.12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b1b25949/Rob-Elliot"
"1863",2018,"Newcastle Utd","Premier League","Jesús Gámez","ESP","DF","32",1985,1.1,6,5.51,5,1,0,0,0,0,1,0.92,1,0,0,0,0,0,"https://fbref.com/en/players/bd1d1cbb/Jesus-Gamez"
"1864",2018,"Newcastle Utd","Premier League","Dwight Gayle","ENG","FW","26",1990,21.8,41,1.88,30,0,0,5,3,3,6,0.28,5,0,0,1,0,0,"https://fbref.com/en/players/e58a03c6/Dwight-Gayle"
"1865",2018,"Newcastle Utd","Premier League","Massadio Haïdara","MLI","MF","24",1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5167c97e/Massadio-Haidara"
"1866",2018,"Newcastle Utd","Premier League","Isaac Hayden","ENG","MF","22",1995,15.3,26,1.7,20,0,3,2,0,1,2,0.13,2,0,0,0,0,0,"https://fbref.com/en/players/c951a6df/Isaac-Hayden"
"1867",2018,"Newcastle Utd","Premier League","Joselu","ESP","FW","27",1990,19,36,1.89,29,0,2,3,1,1,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/6265208f/Joselu"
"1868",2018,"Newcastle Utd","Premier League","Kenedy","BRA","MF,DF","21",1996,11.4,30,2.64,17,5,3,3,2,0,3,0.26,1,1,0,1,0,0,"https://fbref.com/en/players/5eebbfdf/Kenedy"
"1869",2018,"Newcastle Utd","Premier League","Jamaal Lascelles","ENG","DF","23",1993,32.5,9,0.28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/450ab6fc/Jamaal-Lascelles"
"1870",2018,"Newcastle Utd","Premier League","Florian Lejeune","FRA","DF","26",1991,23.4,13,0.56,11,0,0,1,0,1,3,0.13,3,0,0,0,0,0,"https://fbref.com/en/players/6eaed4eb/Florian-Lejeune"
"1871",2018,"Newcastle Utd","Premier League","Javier Manquillo","ESP","DF","23",1994,19.5,21,1.08,16,4,0,1,0,0,2,0.1,2,0,0,0,0,0,"https://fbref.com/en/players/758dd7f0/Javier-Manquillo"
"1872",2018,"Newcastle Utd","Premier League","Chancel Mbemba","COD","DF","22",1994,7.5,11,1.47,6,3,2,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e76cb9cc/Chancel-Mbemba"
"1873",2018,"Newcastle Utd","Premier League","Mikel Merino","ESP","MF","21",1996,15,43,2.87,36,1,0,1,2,3,2,0.13,2,0,0,0,0,0,"https://fbref.com/en/players/d080ed5e/Mikel-Merino"
"1874",2018,"Newcastle Utd","Premier League","Aleksandar Mitrović","SRB","FW","22",1994,1.1,6,5.68,4,0,2,0,0,0,1,0.95,0,0,1,0,0,0,"https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic"
"1875",2018,"Newcastle Utd","Premier League","Jacob Murphy","ENG","FW,MF","22",1995,12.8,26,2.04,16,0,3,2,2,3,3,0.24,2,0,0,1,0,0,"https://fbref.com/en/players/de112b84/Jacob-Murphy"
"1876",2018,"Newcastle Utd","Premier League","Ayoze Pérez","ESP","MF,FW","24",1993,27.7,80,2.89,57,0,6,8,7,2,10,0.36,6,0,1,3,0,0,"https://fbref.com/en/players/819aa8e7/Ayoze-Perez"
"1877",2018,"Newcastle Utd","Premier League","Matt Ritchie","SCO","MF,FW","27",1989,31.2,93,2.99,54,26,3,5,3,2,7,0.22,2,4,0,1,0,0,"https://fbref.com/en/players/71ef519e/Matt-Ritchie"
"1878",2018,"Newcastle Utd","Premier League","Henri Saivet","SEN","MF","26",1990,0.9,1,1.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f3709655/Henri-Saivet"
"1879",2018,"Newcastle Utd","Premier League","Jonjo Shelvey","ENG","MF","25",1992,25.2,67,2.66,49,11,3,3,0,1,5,0.2,3,1,0,1,0,0,"https://fbref.com/en/players/3727dd3c/Jonjo-Shelvey"
"1880",2018,"Newcastle Utd","Premier League","Islam Slimani","ALG","FW","29",1988,1.5,7,4.77,5,0,1,0,1,0,1,0.68,1,0,0,0,0,0,"https://fbref.com/en/players/ffec9769/Islam-Slimani"
"1881",2018,"Newcastle Utd","Premier League","DeAndre Yedlin","USA","DF","24",1993,31.6,46,1.46,36,6,1,1,1,1,2,0.06,2,0,0,0,0,0,"https://fbref.com/en/players/ae0a7ddf/DeAndre-Yedlin"
"1882",2018,"Nice","Ligue 1","Mario Balotelli","ITA","FW","26",1990,25.2,83,3.29,49,3,6,9,14,2,8,0.32,3,0,1,3,1,0,"https://fbref.com/en/players/8ff07990/Mario-Balotelli"
"1883",2018,"Nice","Ligue 1","Walter Benítez","ARG","GK","24",1993,28,2,0.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8a2248b4/Walter-Benitez"
"1884",2018,"Nice","Ligue 1","Patrick Burner","MTQ","DF","21",1996,10,23,2.31,16,0,5,1,1,0,1,0.1,1,0,0,0,0,0,"https://fbref.com/en/players/8746d5d0/Patrick-Burner"
"1885",2018,"Nice","Ligue 1","Yoan Cardinale","FRA","GK","23",1994,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/950ff24d/Yoan-Cardinale"
"1886",2018,"Nice","Ligue 1","Racine Coly","SEN","DF","21",1995,6.9,5,0.73,4,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/166a981d/Racine-Coly"
"1887",2018,"Nice","Ligue 1","Wylan Cyprien","FRA","MF","22",1995,10.6,34,3.22,17,11,2,3,1,0,4,0.38,2,2,0,0,0,0,"https://fbref.com/en/players/3e092724/Wylan-Cyprien"
"1888",2018,"Nice","Ligue 1","Dante","BRA","DF","33",1983,32.4,19,0.59,12,0,1,5,0,1,3,0.09,2,0,0,0,0,1,"https://fbref.com/en/players/fd2bc67d/Dante"
"1889",2018,"Nice","Ligue 1","Valentin Eysseric","FRA","MF,FW","25",1992,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ae82fa48/Valentin-Eysseric"
"1890",2018,"Nice","Ligue 1","Ignatius Ganago","CMR","FW,MF","18",1999,0.8,2,2.61,1,0,1,0,0,0,1,1.3,0,0,1,0,0,0,"https://fbref.com/en/players/23c63b7f/Ignatius-Ganago"
"1891",2018,"Nice","Ligue 1","Christophe Jallet","FRA","DF","33",1983,13,18,1.38,15,2,1,0,0,0,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/46d50339/Christophe-Jallet"
"1892",2018,"Nice","Ligue 1","Vincent Koziello","FRA","MF","21",1995,9,19,2.12,17,0,0,1,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9a493fb7/Vincent-Koziello"
"1893",2018,"Nice","Ligue 1","Mickaël Le Bihan","FRA","FW,MF","27",1990,1.2,4,3.36,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d512db65/Mickael-Le-Bihan"
"1894",2018,"Nice","Ligue 1","Maxime Le Marchand","FRA","DF","27",1989,28.2,29,1.03,26,2,1,0,0,0,4,0.14,4,0,0,0,0,0,"https://fbref.com/en/players/321a71a7/Maxime-Le-Marchand"
"1895",2018,"Nice","Ligue 1","Pierre Lees-Melou","FRA","MF,FW","24",1993,32.1,99,3.08,72,19,4,0,4,0,12,0.37,7,3,1,0,1,0,"https://fbref.com/en/players/f5044e54/Pierre-Lees-Melou"
"1896",2018,"Nice","Ligue 1","Arnaud Lusamba","FRA","MF","20",1997,1.8,6,3.33,4,0,0,0,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/54131505/Arnaud-Lusamba"
