"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Press_Pass","Sw_Pass","Crs_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Ground_Height","Low_Height","High_Height","Left_Body","Right_Body","Head_Body","TI_Body","Other_Body","Cmp_Outcomes","Off_Outcomes","Out_Outcomes","Int_Outcomes","Blocks_Outcomes","Url","TI_Pass"
"92",2018,"La Coruña","La Liga","opponent",32,38,19316,17644,1672,447,13,2920,654,537,214,20,29,4,12798,2271,4247,5492,11432,1050,737,192,15239,79,406,389,461,"https://fbref.com/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats",NA
"93",2018,"Las Palmas","La Liga","team",36,38,19316,17652,1664,534,15,2831,497,408,162,21,13,5,13565,2010,3741,4483,12743,858,657,291,15464,73,398,450,405,"https://fbref.com/en/squads/0049d422/2017-2018/Las-Palmas-Stats",NA
"94",2018,"Las Palmas","La Liga","opponent",36,38,16309,14734,1575,428,48,2454,461,464,192,22,27,1,10422,1954,3933,4928,9297,830,671,186,12440,104,400,390,420,"https://fbref.com/en/squads/0049d422/2017-2018/Las-Palmas-Stats",NA
"95",2018,"Lazio","Serie A","team",24,38,20211,18624,1587,342,42,3064,616,489,212,41,41,9,13516,2770,3925,4247,13804,840,697,306,16308,87,316,325,501,"https://fbref.com/en/squads/7213da33/2017-2018/Lazio-Stats",NA
"96",2018,"Lazio","Serie A","opponent",24,38,19496,17882,1614,395,30,2556,600,378,153,38,18,8,13088,2592,3816,5968,11598,694,671,271,15633,47,403,295,479,"https://fbref.com/en/squads/7213da33/2017-2018/Lazio-Stats",NA
"97",2018,"Leganés","La Liga","team",28,38,14694,12994,1700,504,8,2489,463,474,148,6,17,0,8163,2002,4529,5279,6822,1133,738,166,10262,79,432,369,457,"https://fbref.com/en/squads/7c6f2c78/2017-2018/Leganes-Stats",NA
"98",2018,"Leganés","La Liga","opponent",28,38,19738,18159,1579,492,21,3286,623,419,158,10,28,3,13170,2199,4369,5835,11408,1131,673,236,15285,77,444,539,477,"https://fbref.com/en/squads/7c6f2c78/2017-2018/Leganes-Stats",NA
"99",2018,"Leicester City","Premier League","team",27,38,16780,14789,1991,428,36,2592,655,493,203,120,35,12,9520,2807,4453,4313,9644,951,952,209,12331,80,436,537,428,"https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats",NA
"100",2018,"Leicester City","Premier League","opponent",27,38,18385,16390,1995,436,33,2869,591,476,216,107,71,12,11263,2863,4259,5127,10637,836,976,261,14113,70,386,546,471,"https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats",NA
"101",2018,"Levante","La Liga","team",33,38,14519,12837,1682,440,11,2514,487,472,171,18,43,6,8825,1758,3936,3398,8983,817,740,171,10603,65,428,364,458,"https://fbref.com/en/squads/9800b6a1/2017-2018/Levante-Stats",NA
"102",2018,"Levante","La Liga","opponent",33,38,19782,18152,1630,461,26,2943,627,577,187,38,36,4,13602,2107,4073,5601,11952,956,662,233,15772,100,402,424,459,"https://fbref.com/en/squads/9800b6a1/2017-2018/Levante-Stats",NA
"103",2018,"Leverkusen","Bundesliga","team",24,34,18413,16702,1711,492,41,2995,571,471,171,58,40,10,12103,2638,3672,5054,11140,842,744,251,14642,52,361,330,480,"https://fbref.com/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats",NA
"104",2018,"Leverkusen","Bundesliga","opponent",24,34,15330,13645,1685,434,22,2536,412,294,133,29,38,13,9041,2544,3745,4176,8912,810,764,235,11614,47,344,247,452,"https://fbref.com/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats",NA
"105",2018,"Lille","Ligue 1","team",25,38,19286,18007,1279,275,32,3168,484,445,159,0,0,0,14410,1398,3478,6773,10666,782,618,237,15564,79,392,446,449,"https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats",NA
"106",2018,"Lille","Ligue 1","opponent",25,38,16957,15481,1476,385,24,2724,448,451,171,0,0,0,11928,1334,3695,4648,10415,838,686,177,13182,59,362,416,430,"https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats",NA
"107",2018,"Liverpool","Premier League","team",27,38,24349,22554,1795,394,51,2830,621,503,230,103,74,16,17607,2848,3894,6264,15664,804,894,305,20261,61,343,613,430,"https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats",NA
"108",2018,"Liverpool","Premier League","opponent",27,38,16050,14221,1829,395,26,2720,463,351,126,59,38,9,9362,2484,4204,4384,9194,801,786,257,11809,95,398,498,416,"https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats",NA
"109",2018,"Lyon","Ligue 1","team",26,38,20273,18932,1341,323,48,2759,522,429,171,0,0,0,15400,1596,3277,7288,11025,874,655,189,16846,62,342,413,425,"https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats",NA
"110",2018,"Lyon","Ligue 1","opponent",26,38,16250,14756,1494,370,20,3351,502,500,178,0,0,0,11120,1367,3763,4787,9633,847,653,138,12445,42,402,409,396,"https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats",NA
"111",2018,"M'Gladbach","Bundesliga","team",27,34,17948,16298,1650,427,34,2875,476,303,168,25,64,10,11953,2454,3541,4064,11869,743,722,210,14496,65,309,250,431,"https://fbref.com/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats",NA
"112",2018,"M'Gladbach","Bundesliga","opponent",27,34,16803,15228,1575,416,25,2344,473,486,178,41,47,13,10901,2215,3687,4634,10127,836,674,216,13371,51,305,237,448,"https://fbref.com/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats",NA
"113",2018,"Mainz 05","Bundesliga","team",27,34,13929,12263,1666,427,17,2453,514,342,143,45,28,15,7601,2411,3917,3158,8489,815,769,257,10117,61,355,293,390,"https://fbref.com/en/squads/a224b06a/2017-2018/Mainz-05-Stats",NA
"114",2018,"Mainz 05","Bundesliga","opponent",27,34,17762,15886,1876,519,25,2502,520,381,188,39,71,11,10633,2972,4157,4780,10471,988,835,262,13697,36,373,289,489,"https://fbref.com/en/squads/a224b06a/2017-2018/Mainz-05-Stats",NA
"115",2018,"Málaga","La Liga","team",37,38,15611,13929,1682,455,16,2877,482,479,149,8,22,1,9060,1863,4688,4813,8269,1220,745,130,11280,81,427,376,456,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats",NA
"116",2018,"Málaga","La Liga","opponent",37,38,19828,18194,1634,488,20,3403,583,527,154,12,14,0,13452,2102,4274,5583,11773,1059,727,217,15505,113,435,386,507,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats",NA
"117",2018,"Manchester City","Premier League","team",25,38,29599,27874,1725,423,68,3203,664,570,284,22,131,12,23737,2982,2880,9367,18200,652,783,273,26108,60,344,692,482,"https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats",NA
"118",2018,"Manchester City","Premier League","opponent",25,38,11988,10204,1784,398,16,2135,341,225,103,54,29,6,6566,1931,3491,3302,6773,561,729,168,8382,90,336,446,327,"https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats",NA
"119",2018,"Manchester Utd","Premier League","team",27,38,21651,19803,1848,456,42,2897,609,523,219,102,71,6,15251,2685,3715,6064,13385,605,809,246,17776,76,274,540,443,"https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats",NA
"120",2018,"Manchester Utd","Premier League","opponent",27,38,17503,15773,1730,482,22,2851,488,413,175,80,68,11,11444,2454,3605,4851,10549,724,690,225,13626,45,396,571,411,"https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats",NA
"121",2018,"Marseille","Ligue 1","team",26,38,20412,18977,1435,330,46,2941,562,613,233,0,0,0,14884,1481,4047,5557,12806,918,670,189,16580,65,414,389,448,"https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats",NA
"122",2018,"Marseille","Ligue 1","opponent",26,38,14580,13046,1534,390,10,2751,489,391,145,0,0,0,9408,1362,3810,4127,8370,909,710,176,10824,51,356,382,462,"https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats",NA
"123",2018,"Metz","Ligue 1","team",36,38,16396,14839,1557,377,16,2745,594,495,171,0,0,0,10209,1528,4659,3584,10477,1124,722,239,12195,47,464,388,453,"https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats",NA
"124",2018,"Metz","Ligue 1","opponent",36,38,19586,18120,1466,349,53,2657,545,527,176,0,0,0,13760,1643,4183,5422,11797,1150,718,224,15500,86,445,384,415,"https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats",NA
"125",2018,"Milan","Serie A","team",23,38,21543,19913,1630,445,19,3428,691,579,239,42,25,15,15038,2317,4188,6180,13449,722,682,245,17744,73,345,313,458,"https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats",NA
"126",2018,"Milan","Serie A","opponent",23,38,17032,15444,1588,426,14,2547,506,377,148,28,22,5,11133,2039,3860,4723,10247,828,663,257,13328,93,368,250,465,"https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats",NA
"127",2018,"Monaco","Ligue 1","team",32,38,17911,16406,1505,405,38,3301,491,577,180,0,0,0,11907,1698,4306,4885,10789,1135,684,171,13858,66,438,373,435,"https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats",NA
"128",2018,"Monaco","Ligue 1","opponent",32,38,17352,15771,1581,395,20,3048,523,534,171,0,0,0,11268,1594,4490,4632,10425,1126,700,216,13243,72,449,406,438,"https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats",NA
"129",2018,"Montpellier","Ligue 1","team",23,38,17141,15580,1561,400,20,2616,694,578,176,0,0,0,11231,1436,4474,4943,9839,1055,770,257,13023,68,478,436,467,"https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats",NA
"130",2018,"Montpellier","Ligue 1","opponent",23,38,19297,17750,1547,340,16,2997,580,413,152,0,0,0,13353,1496,4448,5441,11620,1026,765,217,15213,43,417,391,427,"https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats",NA
"131",2018,"Nantes","Ligue 1","team",30,38,15828,14282,1546,337,17,2518,485,587,167,0,0,0,9684,1532,4612,3596,9824,1167,767,236,11474,76,514,441,423,"https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats",NA
"132",2018,"Nantes","Ligue 1","opponent",30,38,20178,18595,1583,337,29,3147,697,565,216,0,0,0,13810,1820,4548,5884,11753,1252,775,218,15760,31,513,422,547,"https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats",NA
"133",2018,"Napoli","Serie A","team",23,38,29004,27360,1644,361,55,3884,674,472,236,54,20,33,21142,4307,3555,6460,20370,833,792,288,24985,72,382,456,522,"https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats",NA
"134",2018,"Napoli","Serie A","opponent",23,38,16799,15177,1622,361,27,3126,493,287,127,36,21,8,9987,2570,4242,4652,9970,832,687,302,12910,83,428,255,417,"https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats",NA
"135",2018,"Newcastle Utd","Premier League","team",27,38,15257,13384,1873,450,20,2623,436,396,167,62,68,11,8307,2457,4493,4735,7959,804,835,229,11037,55,343,436,391,"https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats",NA
"136",2018,"Newcastle Utd","Premier League","opponent",27,38,21695,19689,2006,450,28,3325,717,533,224,101,75,15,13996,3089,4610,6007,12802,903,969,268,17235,68,379,525,534,"https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats",NA
"137",2018,"Nice","Ligue 1","team",31,38,22513,21297,1216,296,21,3493,659,398,193,0,0,0,18123,1387,3003,6655,14366,684,491,169,19266,55,291,428,407,"https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats",NA
"138",2018,"Nice","Ligue 1","opponent",31,38,16318,15163,1155,294,21,2628,480,506,155,0,0,0,11627,1226,3465,4836,9954,673,515,170,13055,53,344,388,422,"https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats",NA
"139",2018,"Paris S-G","Ligue 1","team",28,38,25194,24024,1170,286,33,3655,548,563,221,0,0,0,20619,1680,2895,10455,13284,620,527,173,22004,84,292,517,475,"https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats",NA
"140",2018,"Paris S-G","Ligue 1","opponent",28,38,12717,11536,1181,310,26,2004,381,433,143,0,0,0,8745,797,3175,3439,7946,584,437,180,9673,76,330,286,366,"https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats",NA
"141",2018,"RB Leipzig","Bundesliga","team",23,34,18205,16408,1797,519,44,2832,302,364,164,45,49,13,11696,2901,3608,3108,12707,897,831,256,14201,76,360,346,468,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats",NA
"142",2018,"RB Leipzig","Bundesliga","opponent",23,34,15026,13265,1761,479,34,2469,451,383,156,27,57,14,8034,2714,4278,4335,8262,987,770,220,10856,95,354,254,483,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats",NA
"143",2018,"Real Madrid","La Liga","team",24,38,23846,22467,1379,349,47,3305,835,757,255,23,33,4,18259,2087,3500,6211,15970,626,575,236,20387,97,282,438,494,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats",NA
"144",2018,"Real Madrid","La Liga","opponent",24,38,15831,14500,1331,381,12,2683,478,379,131,11,15,3,11059,1666,3106,4671,9579,685,457,188,12608,65,331,335,389,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats",NA
"145",2018,"Real Sociedad","La Liga","team",27,38,20463,18846,1617,481,24,3216,688,578,222,40,41,3,14697,1827,3939,6660,11787,844,677,172,16684,81,378,368,481,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats",NA
"146",2018,"Real Sociedad","La Liga","opponent",27,38,15873,14350,1523,371,24,2997,510,415,159,24,26,2,10174,1972,3727,4705,9140,822,672,187,12070,84,394,399,440,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats",NA
"147",2018,"Rennes","Ligue 1","team",28,38,17389,15787,1602,408,18,2733,615,520,207,0,0,0,11669,1382,4338,3670,11494,1044,751,154,13282,73,483,415,435,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats",NA
"148",2018,"Rennes","Ligue 1","opponent",28,38,17239,15628,1611,381,9,3157,476,475,172,0,0,0,11207,1672,4360,5063,9797,1150,781,195,13114,72,389,404,494,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats",NA
"149",2018,"Roma","Serie A","team",27,38,21399,19701,1698,418,41,3211,700,624,261,45,30,9,14338,2929,4132,7233,11806,862,773,315,17296,60,424,317,519,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats",NA
"150",2018,"Roma","Serie A","opponent",27,38,15683,14059,1624,347,23,2453,434,398,153,24,32,2,9490,2037,4156,4293,9257,832,687,237,11576,126,372,275,419,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats",NA
"151",2018,"Saint-Étienne","Ligue 1","team",30,38,18272,16759,1513,338,33,2833,484,471,169,0,0,0,13069,1358,3845,4031,12128,942,758,170,14310,68,379,450,483,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats",NA
"152",2018,"Saint-Étienne","Ligue 1","opponent",30,38,17396,15985,1411,370,29,2674,652,532,205,0,0,0,11883,1359,4154,5399,9944,1037,631,166,13525,42,457,344,489,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats",NA
"153",2018,"Sampdoria","Serie A","team",27,38,20144,18275,1869,546,24,2929,546,464,220,64,52,23,13073,2841,4230,6568,11412,820,748,245,16148,45,311,315,468,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats",NA
"154",2018,"Sampdoria","Serie A","opponent",27,38,17613,15900,1713,411,23,3087,831,522,213,45,41,26,10245,2596,4772,4960,10385,831,711,292,13587,129,374,249,524,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats",NA
"155",2018,"Sassuolo","Serie A","team",28,38,15749,13879,1870,546,17,2499,554,490,193,50,32,12,8523,2540,4686,5739,7612,929,770,244,11497,70,406,257,488,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats",NA
"156",2018,"Sassuolo","Serie A","opponent",28,38,21073,19235,1838,469,34,3252,631,549,218,66,48,6,13582,2992,4499,5980,12672,924,807,301,16719,69,353,303,510,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats",NA
"157",2018,"Schalke 04","Bundesliga","team",24,34,15577,13948,1629,488,20,2233,311,343,140,24,58,8,9457,2406,3714,4377,9105,820,708,196,12031,70,259,236,381,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats",NA
"158",2018,"Schalke 04","Bundesliga","opponent",24,34,17993,16317,1676,557,32,3119,471,370,130,29,49,10,11645,2695,3653,5212,10628,807,709,274,14220,44,336,303,484,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats",NA
"159",2018,"Sevilla","La Liga","team",31,38,20152,18601,1551,414,18,3387,426,483,203,31,20,3,14197,2108,3847,6420,11474,1015,666,220,15991,123,405,464,515,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats",NA
"160",2018,"Sevilla","La Liga","opponent",31,38,16953,15351,1602,505,9,2559,485,482,177,18,24,6,10975,2035,3943,5055,9775,916,614,194,12938,64,388,356,466,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats",NA
"161",2018,"Southampton","Premier League","team",26,38,18663,16749,1914,425,28,3097,624,516,227,116,73,14,11640,2684,4339,5171,10976,890,864,211,14318,68,429,524,445,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats",NA
"162",2018,"Southampton","Premier League","opponent",26,38,17904,15914,1990,468,23,2706,500,462,200,79,69,13,11025,2677,4202,4959,10226,860,925,259,13740,40,349,491,456,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats",NA
"163",2018,"SPAL","Serie A","team",29,38,16025,14112,1913,632,17,2782,496,413,172,47,53,13,9514,2236,4275,4297,9639,743,701,231,12214,82,338,193,436,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats",NA
"164",2018,"SPAL","Serie A","opponent",29,38,19890,18164,1726,468,22,2607,634,502,202,44,47,17,13084,2953,3853,5982,11721,822,748,241,16152,52,330,322,429,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats",NA
"165",2018,"Stoke City","Premier League","team",30,38,14363,12419,1944,467,23,2690,416,377,136,71,49,11,7414,2308,4641,4213,7217,938,874,202,10143,82,377,461,378,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats",NA
"166",2018,"Stoke City","Premier League","opponent",30,38,20604,18573,2031,488,51,2885,540,548,280,114,69,12,13866,2717,4021,5804,12285,812,920,266,16379,79,384,509,444,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats",NA
"167",2018,"Strasbourg","Ligue 1","team",25,38,16465,14880,1585,356,24,2536,581,490,181,0,0,0,10411,1380,4674,4651,9544,1073,746,152,12322,71,467,337,432,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats",NA
"168",2018,"Strasbourg","Ligue 1","opponent",25,38,17013,15398,1615,401,30,2463,505,498,167,0,0,0,11501,1650,3862,4535,10160,1069,781,207,13055,66,441,429,435,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats",NA
"169",2018,"Stuttgart","Bundesliga","team",26,34,16046,14383,1663,446,20,2501,439,402,141,32,39,25,9265,2568,4213,4926,8782,945,736,204,12101,67,315,270,390,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats",NA
"170",2018,"Stuttgart","Bundesliga","opponent",26,34,18119,16461,1658,471,29,2925,612,463,155,46,50,7,11316,2888,3915,4967,10726,932,761,277,14279,47,371,289,445,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats",NA
"171",2018,"Swansea City","Premier League","team",26,38,17185,15287,1898,471,11,2591,581,420,150,89,29,20,10688,2512,3985,4888,10021,648,824,237,13274,37,352,441,403,"https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats",NA
"172",2018,"Swansea City","Premier League","opponent",26,38,21546,19821,1725,391,37,3211,578,533,195,88,58,22,14632,2898,4016,6355,12789,768,807,242,17664,69,347,498,424,"https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats",NA
"173",2018,"Torino","Serie A","team",27,38,18316,16416,1900,516,19,3042,601,418,167,41,30,10,11370,2714,4232,4983,10921,830,859,299,14425,63,398,252,487,"https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats",NA
"174",2018,"Torino","Serie A","opponent",27,38,17794,15866,1928,533,35,2953,569,510,225,33,55,27,10616,2756,4422,5094,10364,840,827,259,13646,79,378,295,422,"https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats",NA
"175",2018,"Tottenham","Premier League","team",25,38,23470,21480,1990,483,50,3454,626,555,247,66,99,29,16344,3234,3892,7554,13415,812,940,290,19290,79,319,581,522,"https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats",NA
"176",2018,"Tottenham","Premier League","opponent",25,38,14476,12659,1817,455,41,2479,518,399,161,79,50,19,7798,2351,4327,3944,8130,802,744,200,10317,105,377,437,423,"https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats",NA
"177",2018,"Toulouse","Ligue 1","team",25,38,15139,13467,1672,464,15,2926,463,564,167,0,0,0,9022,1631,4486,3920,8727,1221,763,207,10831,58,433,380,481,"https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats",NA
"178",2018,"Toulouse","Ligue 1","opponent",25,38,18514,16897,1617,422,38,3076,505,545,172,0,0,0,12603,1572,4339,5513,10615,1161,755,183,14221,124,487,405,463,"https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats",NA
"179",2018,"Troyes","Ligue 1","team",25,38,15719,14177,1542,355,13,2651,453,454,148,0,0,0,10061,1500,4158,5256,8146,1143,719,188,11486,55,462,371,464,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats",NA
"180",2018,"Troyes","Ligue 1","opponent",25,38,21445,19990,1455,335,37,3200,646,606,205,0,0,0,15361,1748,4336,5744,13246,1168,733,248,17185,108,474,419,422,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats",NA
"181",2018,"Udinese","Serie A","team",27,38,16647,14800,1847,422,21,2249,471,459,175,41,42,13,10034,2353,4260,6066,8246,835,852,271,12619,46,352,242,413,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats",NA
"182",2018,"Udinese","Serie A","opponent",27,38,20789,18916,1873,490,13,3107,684,467,221,51,52,30,13232,3301,4256,5908,12515,913,776,271,16604,73,399,266,520,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats",NA
"183",2018,"Valencia","La Liga","team",25,38,17595,16157,1438,427,22,3203,548,439,188,21,27,5,12483,1737,3375,5058,10737,663,536,217,13926,70,364,440,414,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats",NA
"184",2018,"Valencia","La Liga","opponent",25,38,19083,17477,1606,431,20,2749,611,551,197,25,34,6,13076,2060,3947,5937,11083,786,696,199,15141,72,364,416,474,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats",NA
"185",2018,"Villarreal","La Liga","team",32,38,18568,17070,1498,419,25,3122,500,419,166,17,17,3,12815,2229,3524,5286,11152,914,608,244,14755,97,348,445,405,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats",NA
"186",2018,"Villarreal","La Liga","opponent",32,38,18522,16855,1667,534,23,2617,669,625,215,24,45,4,12636,1795,4091,5387,10965,909,649,205,14551,88,356,384,507,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats",NA
"187",2018,"Watford","Premier League","team",29,38,17187,15224,1963,493,29,2871,526,500,183,87,64,8,9945,2635,4607,3390,11063,937,926,228,12739,67,358,475,474,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats",NA
"188",2018,"Watford","Premier League","opponent",29,38,17653,15723,1930,491,31,2698,590,477,197,74,55,26,10806,2638,4209,4881,10206,798,858,258,13423,105,375,552,394,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats",NA
"189",2018,"Werder Bremen","Bundesliga","team",25,34,16061,14308,1753,477,27,2885,577,413,180,53,56,17,8853,3034,4174,5272,8230,1012,785,275,12071,59,372,272,513,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats",NA
"190",2018,"Werder Bremen","Bundesliga","opponent",25,34,17883,16154,1729,529,34,2943,448,372,151,46,52,7,10984,2777,4122,4569,10974,895,750,253,14019,69,338,275,339,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats",NA
"191",2018,"West Brom","Premier League","team",24,38,14707,12840,1867,401,20,2450,462,472,176,120,35,12,7381,2515,4811,4975,7129,913,850,177,10477,75,380,366,415,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats",NA
"192",2018,"West Brom","Premier League","opponent",24,38,21796,19928,1868,489,26,2672,748,571,175,66,50,19,14820,2767,4209,6135,13035,872,831,327,17670,46,354,590,422,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats",NA
"193",2018,"West Ham","Premier League","team",27,38,15938,13938,2000,494,20,2661,472,459,160,92,37,11,8831,2727,4380,4161,9207,799,898,216,11769,91,317,407,434,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats",NA
"194",2018,"West Ham","Premier League","opponent",27,38,19944,18140,1804,447,38,3059,531,504,207,69,93,10,13349,2740,3855,5482,11990,802,814,256,15888,44,364,531,435,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats",NA
"195",2018,"Wolfsburg","Bundesliga","team",29,34,16363,14744,1619,508,19,2426,506,344,131,32,47,16,9932,2767,3664,5487,8695,886,634,282,12757,49,338,235,368,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats",NA
"196",2018,"Wolfsburg","Bundesliga","opponent",29,34,16852,15230,1622,431,20,2640,544,410,182,64,54,9,10376,2669,3807,4633,10011,879,722,209,13162,51,314,247,384,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats",NA
"197",2019,"Alavés","La Liga","team",26,38,13919,11967,1952,585,13,2116,433,507,145,27,25,5,7233,2154,4532,4582,6759,1034,805,182,9814,48,388,253,417,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats",NA
