"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Poss","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Succ_Dribbles","Att_Dribbles","Succ_percent_Dribbles","#Pl_Dribbles","Megs_Dribbles","Carries_Carries","TotDist_Carries","PrgDist_Carries","Prog_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Targ_Receiving","Rec_Receiving","Rec_percent_Receiving","Prog_Receiving","Url","Mis_Dribbles","Dis_Dribbles"
"363",2019,"SPAL","Serie A","team",28,50.6,38,22156,2658,7881,10440,5490,723,20255,351,570,61.6,375,15,14766,82624,46471,1796,611,128,471,427,16544,14319,86.6,1357,"https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats",NA,NA
"364",2019,"SPAL","Serie A","opponent",28,49.4,38,21920,2201,6890,10527,6069,1010,20100,350,619,56.5,375,18,14609,79902,44796,1621,499,165,417,369,16756,14133,84.3,1655,"https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats",NA,NA
"365",2019,"Strasbourg","Ligue 1","team",26,50.2,38,22864,2275,7741,11326,5394,642,21013,372,623,59.7,405,13,15627,78857,43654,1581,532,77,520,424,17490,14802,84.6,1569,"https://fbref.com/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats",NA,NA
"366",2019,"Strasbourg","Ligue 1","opponent",26,49.8,38,22942,1901,6876,11666,5993,792,21142,388,626,62,412,11,15433,81396,46232,1822,561,113,528,433,17531,14921,85.1,1561,"https://fbref.com/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats",NA,NA
"367",2019,"Stuttgart","Bundesliga","team",26,45.9,34,19237,2198,6765,9090,4566,666,17526,272,454,59.9,296,13,11649,58759,31261,1190,361,80,434,340,13604,11309,83.1,1052,"https://fbref.com/en/squads/598bc722/2018-2019/Stuttgart-Stats",NA,NA
"368",2019,"Stuttgart","Bundesliga","opponent",26,54.1,34,22113,1996,6846,10919,5723,923,20436,319,505,63.2,342,16,14917,76441,41719,1623,445,133,444,447,16710,14367,86,1384,"https://fbref.com/en/squads/598bc722/2018-2019/Stuttgart-Stats",NA,NA
"369",2019,"Torino","Serie A","team",25,51.4,38,21765,2205,6804,10381,6018,906,19863,437,723,60.4,456,20,13837,74187,40506,1650,560,146,472,496,15611,12929,82.8,1487,"https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats",NA,NA
"370",2019,"Torino","Serie A","opponent",25,48.6,38,20747,2370,6873,9784,5396,804,18663,355,589,60.3,383,14,12720,66736,36845,1465,490,140,451,478,14808,11942,80.6,1527,"https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats",NA,NA
"371",2019,"Tottenham","Premier League","team",28,58.9,38,27276,2654,8514,13361,7091,1012,25452,385,687,56,426,37,18618,88967,47029,1856,571,178,499,464,21721,18757,86.4,1596,"https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats",NA,NA
"372",2019,"Tottenham","Premier League","opponent",28,41.1,38,20570,2505,7070,9245,5431,818,18827,317,570,55.6,355,29,12055,60332,30698,1293,378,148,525,451,14804,11886,80.3,1120,"https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats",NA,NA
"373",2019,"Toulouse","Ligue 1","team",29,48.3,38,21526,2461,7195,10448,5294,773,19670,462,737,62.7,505,16,13979,69885,39442,1511,444,118,525,515,15809,12939,81.8,1527,"https://fbref.com/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats",NA,NA
"374",2019,"Toulouse","Ligue 1","opponent",29,51.7,38,22952,2069,6783,11269,6405,954,21016,384,655,58.6,416,11,15298,77381,42885,1766,606,162,498,466,17061,14375,84.3,1722,"https://fbref.com/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats",NA,NA
"375",2019,"Udinese","Serie A","team",31,42.4,38,19810,2442,7124,9468,4507,685,18003,400,637,62.8,423,9,12400,66578,36983,1390,452,137,446,439,13940,11534,82.7,1272,"https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats",NA,NA
"376",2019,"Udinese","Serie A","opponent",31,57.6,38,25047,2018,6374,13010,7309,1063,23167,400,706,56.7,428,27,17254,88436,48009,2068,648,151,469,430,19486,16853,86.5,1974,"https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats",NA,NA
"377",2019,"Valencia","La Liga","team",25,47.1,38,21921,2204,7012,10554,5707,936,20135,395,652,60.6,419,20,14262,76176,40927,1687,488,166,457,357,16683,13821,82.8,1699,"https://fbref.com/en/squads/dcc91a7b/2018-2019/Valencia-Stats",NA,NA
"378",2019,"Valencia","La Liga","opponent",25,52.9,38,24556,2335,7344,12228,6532,876,22799,402,627,64.1,422,15,17087,81633,44212,1845,591,151,462,376,19294,16543,85.7,1502,"https://fbref.com/en/squads/dcc91a7b/2018-2019/Valencia-Stats",NA,NA
"379",2019,"Valladolid","La Liga","team",28,47,38,20496,2388,7016,9784,4972,667,18606,357,539,66.2,379,15,13044,66908,36344,1501,450,122,470,376,15024,12161,80.9,1373,"https://fbref.com/en/squads/17859612/2018-2019/Valladolid-Stats",NA,NA
"380",2019,"Valladolid","La Liga","opponent",28,53,38,22964,2065,6409,11827,6205,889,21134,492,793,62,537,26,15044,77812,43931,1815,525,108,460,440,17420,14698,84.4,1725,"https://fbref.com/en/squads/17859612/2018-2019/Valladolid-Stats",NA,NA
"381",2019,"Villarreal","La Liga","team",26,48.3,38,21874,2267,6921,10838,5494,923,20137,443,720,61.5,477,27,14280,71281,38680,1647,491,178,437,351,16685,13853,83,1608,"https://fbref.com/en/squads/2a8183b3/2018-2019/Villarreal-Stats",NA,NA
"382",2019,"Villarreal","La Liga","opponent",26,51.7,38,23393,2198,6965,11568,6362,960,21534,463,756,61.2,489,33,16044,79603,42888,1741,564,149,422,404,17880,15263,85.4,1604,"https://fbref.com/en/squads/2a8183b3/2018-2019/Villarreal-Stats",NA,NA
"383",2019,"Watford","Premier League","team",25,47.1,38,21653,2391,6904,10109,5757,959,19851,311,557,55.8,344,27,12910,60639,31669,1374,390,165,502,514,15715,12723,81,1264,"https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats",NA,NA
"384",2019,"Watford","Premier League","opponent",25,52.9,38,24188,2319,7272,11783,6604,997,22427,367,620,59.2,402,25,15026,76083,40915,1748,547,150,465,475,18355,15158,82.6,1496,"https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats",NA,NA
"385",2019,"Werder Bremen","Bundesliga","team",24,52.2,34,22245,2258,6779,10969,5881,804,20567,271,431,62.9,292,12,14821,73895,40207,1644,510,111,427,372,16970,14504,85.5,1748,"https://fbref.com/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats",NA,NA
"386",2019,"Werder Bremen","Bundesliga","opponent",24,47.8,34,20802,2256,6781,10218,5133,802,19163,357,560,63.8,385,20,13659,72478,38880,1494,444,121,423,369,15302,12948,84.6,1516,"https://fbref.com/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats",NA,NA
"387",2019,"West Ham","Premier League","team",26,48.7,38,22637,2430,7125,10998,6015,874,20771,398,655,60.8,425,33,14260,77323,40083,1657,521,170,469,483,16968,13960,82.3,1236,"https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats",NA,NA
"388",2019,"West Ham","Premier League","opponent",26,51.3,38,23896,2246,6906,11832,6763,993,22210,444,730,60.8,485,29,16075,82301,46267,2018,601,168,452,504,18411,15375,83.5,1599,"https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats",NA,NA
"389",2019,"Wolfsburg","Bundesliga","team",25,53.3,34,20957,2451,7628,9788,4850,747,19270,290,477,60.8,321,21,13763,71746,39345,1350,342,116,379,390,15703,13200,84.1,1566,"https://fbref.com/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats",NA,NA
"390",2019,"Wolfsburg","Bundesliga","opponent",25,46.7,34,18996,2047,6071,8905,5283,773,17264,340,572,59.4,363,14,12042,63947,35980,1454,502,147,419,380,13773,11328,82.2,1552,"https://fbref.com/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats",NA,NA
"391",2019,"Wolves","Premier League","team",21,46.9,38,22849,2211,7420,11151,5657,807,21099,341,612,55.7,372,17,14305,72264,40946,1661,456,179,471,462,17100,14105,82.5,1279,"https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats",NA,NA
"392",2019,"Wolves","Premier League","opponent",21,53.1,38,25507,2224,7104,13240,6762,830,23664,402,723,55.6,444,22,16849,82426,43225,1965,581,125,475,473,19828,16779,84.6,1469,"https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats",NA,NA
"393",2020,"Alavés","La Liga","team",32,41.1,38,17992,2141,6134,8850,3878,563,16042,250,466,53.6,277,14,9417,46382,22620,875,257,84,458,386,12391,9724,78.5,1202,"https://fbref.com/en/squads/8d6fd021/2019-2020/Alaves-Stats",NA,NA
"394",2020,"Alavés","La Liga","opponent",32,58.9,38,24062,2001,7122,12626,5714,819,22094,362,582,62.2,386,18,15610,77401,39795,1544,421,132,503,419,18532,15810,85.3,1628,"https://fbref.com/en/squads/8d6fd021/2019-2020/Alaves-Stats",NA,NA
"395",2020,"Amiens","Ligue 1","team",27,45.5,28,16194,1709,5138,8388,3592,417,14785,283,478,59.2,318,20,10011,46571,24872,967,286,80,411,427,11771,9777,83.1,1117,"https://fbref.com/en/squads/25622401/2019-2020/Amiens-Stats",NA,NA
"396",2020,"Amiens","Ligue 1","opponent",27,54.5,28,18716,1633,5785,9651,4485,613,17307,337,556,60.6,371,15,12229,62883,34175,1326,434,92,400,299,14247,12277,86.2,1156,"https://fbref.com/en/squads/25622401/2019-2020/Amiens-Stats",NA,NA
"397",2020,"Angers","Ligue 1","team",26,45.1,28,16741,1451,5355,8134,4348,592,15332,344,558,61.6,367,26,10806,53660,29100,1176,384,102,386,358,12508,10616,84.9,1115,"https://fbref.com/en/squads/69236f98/2019-2020/Angers-Stats",NA,NA
"398",2020,"Angers","Ligue 1","opponent",26,54.9,28,19566,1671,6053,10738,4098,457,18289,349,558,62.5,385,17,13397,68083,39185,1511,376,100,407,330,15402,13503,87.7,1239,"https://fbref.com/en/squads/69236f98/2019-2020/Angers-Stats",NA,NA
"399",2020,"Arsenal","Premier League","team",29,54,38,24196,2929,8623,11508,5691,931,22390,428,711,60.2,455,34,16309,86892,48706,1918,501,171,448,451,18851,16349,86.7,1484,"https://fbref.com/en/squads/18bb7c10/2019-2020/Arsenal-Stats",NA,NA
"400",2020,"Arsenal","Premier League","opponent",29,46,38,21572,2354,6458,10143,6266,1030,19812,364,598,60.9,394,25,13478,70501,38843,1621,537,206,403,399,16197,13754,84.9,1483,"https://fbref.com/en/squads/18bb7c10/2019-2020/Arsenal-Stats",NA,NA
"401",2020,"Aston Villa","Premier League","team",28,43.9,38,19827,2772,7317,8474,5328,781,17902,368,584,63,404,25,11554,66138,34580,1417,466,128,409,428,14087,11530,81.8,1345,"https://fbref.com/en/squads/8602292d/2019-2020/Aston-Villa-Stats",NA,NA
"402",2020,"Aston Villa","Premier League","opponent",28,56.1,38,24095,2378,7028,11080,7392,1221,22265,400,615,65,421,18,15508,81184,45600,1966,548,245,409,414,18516,15965,86.2,1812,"https://fbref.com/en/squads/8602292d/2019-2020/Aston-Villa-Stats",NA,NA
"403",2020,"Atalanta","Serie A","team",30,57.8,38,26354,2038,7049,12943,8151,1267,24556,411,700,58.7,441,32,18047,97999,51961,2404,758,230,459,464,20463,18078,88.3,1895,"https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats",NA,NA
"404",2020,"Atalanta","Serie A","opponent",30,42.2,38,20879,2998,7886,9956,4334,582,19010,446,775,57.5,485,34,12665,66404,34674,1190,359,133,494,412,15005,12593,83.9,1291,"https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats",NA,NA
"405",2020,"Athletic Club","La Liga","team",26,48.7,38,20945,2191,6617,10445,5181,655,19036,342,567,60.3,374,22,12246,64419,34662,1342,447,93,468,398,15307,12589,82.2,1374,"https://fbref.com/en/squads/2b390eca/2019-2020/Athletic-Club-Stats",NA,NA
"406",2020,"Athletic Club","La Liga","opponent",26,51.3,38,22028,2389,7185,10630,5489,716,20066,391,619,63.2,427,25,13467,70741,38312,1608,465,97,481,387,16556,13725,82.9,1453,"https://fbref.com/en/squads/2b390eca/2019-2020/Athletic-Club-Stats",NA,NA
"407",2020,"Atlético Madrid","La Liga","team",30,48.5,38,22042,2034,6513,11157,5571,876,20176,350,585,59.8,372,18,13465,63061,32999,1353,397,128,519,396,16316,13709,84,1619,"https://fbref.com/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats",NA,NA
"408",2020,"Atlético Madrid","La Liga","opponent",30,51.5,38,23293,2463,7174,11759,5716,660,21366,382,682,56,421,25,14493,73431,37898,1572,478,111,460,409,17745,15024,84.7,1428,"https://fbref.com/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats",NA,NA
"409",2020,"Augsburg","Bundesliga","team",28,38.1,34,16354,2512,6702,7045,3534,568,14630,251,488,51.4,284,19,9156,48259,24857,821,272,89,424,390,11083,8618,77.8,1078,"https://fbref.com/en/squads/0cdc4311/2019-2020/Augsburg-Stats",NA,NA
"410",2020,"Augsburg","Bundesliga","opponent",28,61.9,34,23978,2276,8043,11795,5627,879,22202,409,635,64.4,442,24,15926,81105,42536,1603,419,161,468,359,18999,16423,86.4,1622,"https://fbref.com/en/squads/0cdc4311/2019-2020/Augsburg-Stats",NA,NA
"411",2020,"Barcelona","La Liga","team",28,66.9,38,32096,2720,8347,16677,9213,1180,30469,510,820,62.2,541,27,23589,114309,64064,2772,802,213,392,366,27494,24981,90.9,1836,"https://fbref.com/en/squads/206d90db/2019-2020/Barcelona-Stats",NA,NA
"412",2020,"Barcelona","La Liga","opponent",28,33.1,38,18173,2353,6602,8306,4314,662,16648,274,463,59.2,296,16,11145,58459,30957,1255,356,151,410,379,13242,11013,83.2,1093,"https://fbref.com/en/squads/206d90db/2019-2020/Barcelona-Stats",NA,NA
"413",2020,"Bayern Munich","Bundesliga","team",29,65.6,34,28044,2149,7737,14375,7803,1317,26379,522,835,62.5,566,28,20156,102447,54630,2277,605,235,444,377,23353,20739,88.8,2285,"https://fbref.com/en/squads/054efa67/2019-2020/Bayern-Munich-Stats",NA,NA
"414",2020,"Bayern Munich","Bundesliga","opponent",29,34.4,34,17295,3290,7985,7180,3088,508,15710,345,557,61.9,369,21,10040,49692,26159,846,278,98,420,366,12129,9779,80.6,998,"https://fbref.com/en/squads/054efa67/2019-2020/Bayern-Munich-Stats",NA,NA
"415",2020,"Betis","La Liga","team",27,57.1,38,23922,2708,8180,11426,5892,941,21929,447,692,64.6,482,27,16015,84257,45987,1858,539,193,488,406,18549,16291,87.8,1357,"https://fbref.com/en/squads/fc536746/2019-2020/Real-Betis-Stats",NA,NA
"416",2020,"Betis","La Liga","opponent",27,42.9,38,19321,2309,6306,9116,5003,885,17500,309,495,62.4,335,10,11462,61289,32953,1378,420,157,376,374,14130,11741,83.1,1362,"https://fbref.com/en/squads/fc536746/2019-2020/Real-Betis-Stats",NA,NA
"417",2020,"Bologna","Serie A","team",31,52.9,38,22950,2527,7208,10882,6301,885,21038,427,720,59.3,461,22,14610,79802,43660,1819,495,166,465,440,17130,14641,85.5,1607,"https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats",NA,NA
"418",2020,"Bologna","Serie A","opponent",31,47.1,38,21345,2601,7142,9878,5653,935,19308,433,691,62.7,460,25,13039,73135,40455,1562,506,180,470,389,15727,12998,82.6,1510,"https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats",NA,NA
"419",2020,"Bordeaux","Ligue 1","team",26,53.9,28,18350,1875,6062,10299,3154,430,16999,281,477,58.9,313,14,12418,61176,31449,1176,335,81,355,401,14151,12356,87.3,1011,"https://fbref.com/en/squads/123f3efe/2019-2020/Bordeaux-Stats",NA,NA
"420",2020,"Bordeaux","Ligue 1","opponent",26,46.1,28,16156,1623,5008,8161,4027,640,14815,347,574,60.5,378,22,10465,55546,29843,1199,369,126,350,344,12112,10148,83.8,1107,"https://fbref.com/en/squads/123f3efe/2019-2020/Bordeaux-Stats",NA,NA
"421",2020,"Bournemouth","Premier League","team",27,43.8,38,20686,2739,7781,8690,5386,832,18878,360,646,55.7,395,28,12186,64010,33067,1220,369,124,521,439,14685,11943,81.3,1364,"https://fbref.com/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats",NA,NA
"422",2020,"Bournemouth","Premier League","opponent",27,56.2,38,25273,2367,7802,12009,6933,1072,23483,371,587,63.2,398,21,16487,83294,44232,1875,554,190,434,377,19408,16582,85.4,1681,"https://fbref.com/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats",NA,NA
"423",2020,"Brescia","Serie A","team",32,40.3,38,19038,2730,7376,8127,4740,734,17022,321,518,62,343,15,11119,63989,35282,1229,393,88,417,391,13481,11010,81.7,1401,"https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats",NA,NA
"424",2020,"Brescia","Serie A","opponent",32,59.7,38,26008,2278,7611,12598,7543,1271,24160,414,668,62,441,32,17845,94898,52379,2045,632,218,458,363,20587,18200,88.4,1862,"https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats",NA,NA
"425",2020,"Brest","Ligue 1","team",24,49.7,28,17433,2165,6599,7977,3966,528,15987,229,412,55.6,248,16,11199,57232,30442,1054,321,75,378,335,13039,11090,85.1,1167,"https://fbref.com/en/squads/fb08dbb3/2019-2020/Brest-Stats",NA,NA
"426",2020,"Brest","Ligue 1","opponent",24,50.3,28,17733,1720,5681,8817,4395,697,16361,314,509,61.7,341,17,11701,59941,33465,1312,367,120,385,390,13380,11398,85.2,1204,"https://fbref.com/en/squads/fb08dbb3/2019-2020/Brest-Stats",NA,NA
"427",2020,"Brighton","Premier League","team",25,52.2,38,24066,2881,8807,10577,6186,879,22325,361,599,60.3,380,21,15610,82502,42607,1619,507,141,474,512,18478,15696,84.9,1570,"https://fbref.com/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats",NA,NA
"428",2020,"Brighton","Premier League","opponent",25,47.8,38,22554,2424,7682,10219,6036,972,20747,401,645,62.2,430,16,14199,75952,41327,1636,512,209,443,450,16883,14228,84.3,1412,"https://fbref.com/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats",NA,NA
"429",2020,"Burnley","Premier League","team",22,41.4,38,18703,2366,6006,8777,4828,655,16885,271,473,57.3,293,18,9851,48492,23294,907,316,61,406,355,12820,9925,77.4,1165,"https://fbref.com/en/squads/943e8050/2019-2020/Burnley-Stats",NA,NA
"430",2020,"Burnley","Premier League","opponent",22,58.6,38,24467,2552,8412,10915,6675,1006,22508,376,613,61.3,408,15,15370,84411,46228,1868,587,216,457,379,18553,15724,84.8,1614,"https://fbref.com/en/squads/943e8050/2019-2020/Burnley-Stats",NA,NA
"431",2020,"Cagliari","Serie A","team",33,45.5,38,21168,2765,7696,9814,5132,655,19296,366,565,64.8,390,12,13348,74646,40284,1483,534,103,414,444,15653,13303,85,1322,"https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats",NA,NA
"432",2020,"Cagliari","Serie A","opponent",33,54.5,38,24485,2386,7301,11849,7080,1135,22622,420,672,62.5,453,30,16207,89709,50661,2049,656,188,491,420,18877,16645,88.2,1769,"https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats",NA,NA
"433",2020,"Celta Vigo","La Liga","team",30,51.9,38,22702,2428,7524,11360,5166,679,20821,367,596,61.6,390,16,14522,75207,38737,1583,507,123,460,450,17193,14692,85.5,1322,"https://fbref.com/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats",NA,NA
"434",2020,"Celta Vigo","La Liga","opponent",30,48.1,38,21628,2046,6072,10605,6267,828,19826,348,563,61.8,372,13,13180,71034,37164,1560,469,135,470,429,16261,13636,83.9,1578,"https://fbref.com/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats",NA,NA
"435",2020,"Chelsea","Premier League","team",27,60.7,38,29171,2489,8842,14256,7901,1197,27383,466,718,64.9,498,15,20509,103002,55571,2364,623,244,475,479,23597,20665,87.6,1849,"https://fbref.com/en/squads/cff3d9bb/2019-2020/Chelsea-Stats",NA,NA
"436",2020,"Chelsea","Premier League","opponent",27,39.3,38,20899,2833,7572,9717,4687,644,19186,378,627,60.3,409,20,12315,57742,28027,1031,319,113,502,522,14942,12299,82.3,1270,"https://fbref.com/en/squads/cff3d9bb/2019-2020/Chelsea-Stats",NA,NA
"437",2020,"Crystal Palace","Premier League","team",25,44.5,38,20796,2496,7340,9542,5126,903,18860,448,715,62.7,474,24,12388,61778,32085,1275,387,167,509,556,14799,12142,82,1351,"https://fbref.com/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats",NA,NA
"438",2020,"Crystal Palace","Premier League","opponent",25,55.5,38,24514,2246,7076,12045,6903,984,22680,387,678,57.1,418,19,15690,81234,44655,1982,500,148,480,474,18676,15987,85.6,1669,"https://fbref.com/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats",NA,NA
"439",2020,"Dijon","Ligue 1","team",28,46.5,28,16446,1984,6278,7912,3319,536,15050,356,611,58.3,394,17,10416,53723,29254,1076,330,90,352,393,12065,10186,84.4,994,"https://fbref.com/en/squads/8dfb7350/2019-2020/Dijon-Stats",NA,NA
"440",2020,"Dijon","Ligue 1","opponent",28,53.5,28,18440,1674,5768,9513,4440,640,17035,323,551,58.6,353,16,12217,62670,35218,1292,391,93,354,386,13994,12110,86.5,1332,"https://fbref.com/en/squads/8dfb7350/2019-2020/Dijon-Stats",NA,NA
"441",2020,"Dortmund","Bundesliga","team",27,61,34,27902,2183,8548,14302,6858,980,26351,503,828,60.7,545,40,20139,99016,51936,2119,595,189,437,419,23240,20781,89.4,1668,"https://fbref.com/en/squads/add600ae/2019-2020/Dortmund-Stats",NA,NA
"442",2020,"Dortmund","Bundesliga","opponent",27,39,34,19508,2306,7065,9576,4175,583,18087,299,553,54.1,330,16,12511,65596,35427,1295,401,102,423,375,14650,12294,83.9,1186,"https://fbref.com/en/squads/add600ae/2019-2020/Dortmund-Stats",NA,NA
"443",2020,"Düsseldorf","Bundesliga","team",28,45.4,34,18883,2196,6989,8308,4639,627,17184,294,490,60,315,10,11508,55487,30639,1069,352,94,411,362,13976,11476,82.1,1344,"https://fbref.com/en/squads/b1278397/2019-2020/Dusseldorf-Stats",NA,NA
"444",2020,"Düsseldorf","Bundesliga","opponent",28,54.6,34,22174,2252,7749,11068,4865,787,20544,357,592,60.3,388,17,14509,76884,42115,1515,392,117,420,353,17299,14807,85.6,1479,"https://fbref.com/en/squads/b1278397/2019-2020/Dusseldorf-Stats",NA,NA
"445",2020,"Eibar","La Liga","team",26,46.3,38,19711,1879,5278,9802,5668,704,17635,260,439,59.2,284,16,10552,53417,25488,1103,370,96,526,401,13748,10623,77.3,1521,"https://fbref.com/en/squads/bea5c710/2019-2020/Eibar-Stats",NA,NA
"446",2020,"Eibar","La Liga","opponent",26,53.7,38,22480,2986,9237,9782,4557,731,20303,371,625,59.4,406,21,12550,61665,31547,1125,331,126,504,402,16394,13380,81.6,1356,"https://fbref.com/en/squads/bea5c710/2019-2020/Eibar-Stats",NA,NA
"447",2020,"Eint Frankfurt","Bundesliga","team",27,51,34,20519,2148,6655,10030,5131,844,18764,346,569,60.8,367,19,12398,67627,37610,1447,429,146,411,361,15261,12408,81.3,1630,"https://fbref.com/en/squads/f0ac8ee6/2019-2020/Eintracht-Frankfurt-Stats",NA,NA
"448",2020,"Eint Frankfurt","Bundesliga","opponent",27,49,34,20593,2658,7764,9598,4549,692,18879,402,630,63.8,423,18,12881,67771,36537,1273,382,130,468,473,15295,12498,81.7,1466,"https://fbref.com/en/squads/f0ac8ee6/2019-2020/Eintracht-Frankfurt-Stats",NA,NA
