"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","Url"
"102",2010,"M'Gladbach","Bundesliga","opponent",24,26.1,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.15,60,43,17,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/32f3ee20/2009-2010/Monchengladbach-Stats"
"103",2010,"Mainz 05","Bundesliga","team",29,27.2,34,NA,NA,100,NA,374,NA,NA,101,0,NA,1.38,36,42,-6,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a224b06a/2009-2010/Mainz-05-Stats"
"104",2010,"Mainz 05","Bundesliga","opponent",29,25.9,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.38,42,36,6,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a224b06a/2009-2010/Mainz-05-Stats"
"105",2010,"Málaga","La Liga","team",30,26.5,38,NA,NA,100,NA,418,NA,NA,111,0,NA,0.97,42,48,-6,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/1c896955/2009-2010/Malaga-Stats"
"106",2010,"Málaga","La Liga","opponent",30,26.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.97,48,42,6,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/1c896955/2009-2010/Malaga-Stats"
"107",2010,"Mallorca","La Liga","team",24,27.7,38,NA,NA,100,NA,418,NA,NA,114,0,NA,1.63,59,44,15,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2aa12281/2009-2010/Mallorca-Stats"
"108",2010,"Mallorca","La Liga","opponent",24,26.4,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.63,44,59,-15,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2aa12281/2009-2010/Mallorca-Stats"
"109",2010,"Manchester City","Premier League","team",31,27,38,NA,NA,100,NA,418,NA,NA,96,0,NA,1.76,73,45,28,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b8fd03ef/2009-2010/Manchester-City-Stats"
"110",2010,"Manchester City","Premier League","opponent",31,27.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.76,45,73,-28,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b8fd03ef/2009-2010/Manchester-City-Stats"
"111",2010,"Manchester Utd","Premier League","team",30,27.8,38,NA,NA,100,NA,418,NA,NA,102,0,NA,2.24,86,28,58,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/19538871/2009-2010/Manchester-United-Stats"
"112",2010,"Manchester Utd","Premier League","opponent",30,27.1,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.24,28,86,-58,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/19538871/2009-2010/Manchester-United-Stats"
"113",2010,"Marseille","Ligue 1","team",23,27.7,38,NA,NA,100,NA,418,NA,NA,109,0,NA,2.05,69,36,33,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/5725cc7b/2009-2010/Marseille-Stats"
"114",2010,"Marseille","Ligue 1","opponent",23,26,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.05,36,69,-33,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/5725cc7b/2009-2010/Marseille-Stats"
"115",2010,"Milan","Serie A","team",28,29.7,38,NA,NA,100,NA,418,NA,NA,106,0,NA,1.84,60,39,21,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dc56fe14/2009-2010/Milan-Stats"
"116",2010,"Milan","Serie A","opponent",28,27.5,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.84,39,60,-21,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dc56fe14/2009-2010/Milan-Stats"
"117",2010,"Monaco","Ligue 1","team",28,25,38,NA,NA,100,NA,418,NA,NA,96,0,NA,1.45,39,45,-6,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fd6114db/2009-2010/Monaco-Stats"
"118",2010,"Monaco","Ligue 1","opponent",28,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.45,45,39,6,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fd6114db/2009-2010/Monaco-Stats"
"119",2010,"Montpellier","Ligue 1","team",23,25.9,38,NA,NA,100,NA,418,NA,NA,105,0,NA,1.82,50,40,10,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/281b0e73/2009-2010/Montpellier-Stats"
"120",2010,"Montpellier","Ligue 1","opponent",23,26.1,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.82,40,50,-10,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/281b0e73/2009-2010/Montpellier-Stats"
"121",2010,"Nancy","Ligue 1","team",26,26,38,NA,NA,100,NA,418,NA,NA,100,0,NA,1.26,46,53,-7,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e88fc6e5/2009-2010/Nancy-Stats"
"122",2010,"Nancy","Ligue 1","opponent",26,26,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.26,53,46,7,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e88fc6e5/2009-2010/Nancy-Stats"
"123",2010,"Napoli","Serie A","team",25,27.3,38,NA,NA,100,NA,418,NA,NA,105,0,NA,1.55,50,43,7,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d48ad4ff/2009-2010/Napoli-Stats"
"124",2010,"Napoli","Serie A","opponent",25,27.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.55,43,50,-7,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d48ad4ff/2009-2010/Napoli-Stats"
"125",2010,"Nice","Ligue 1","team",26,25.4,38,NA,NA,100,NA,418,NA,NA,99,0,NA,1.16,41,57,-16,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/132ebc33/2009-2010/Nice-Stats"
"126",2010,"Nice","Ligue 1","opponent",26,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.16,57,41,16,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/132ebc33/2009-2010/Nice-Stats"
"127",2010,"Nürnberg","Bundesliga","team",27,24.7,34,NA,NA,100,NA,374,NA,NA,95,0,NA,0.91,32,58,-26,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/6f2c108c/2009-2010/Nurnberg-Stats"
"128",2010,"Nürnberg","Bundesliga","opponent",27,26.1,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.91,58,32,26,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/6f2c108c/2009-2010/Nurnberg-Stats"
"129",2010,"Osasuna","La Liga","team",25,28.2,38,NA,NA,100,NA,418,NA,NA,109,0,NA,1.13,37,46,-9,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/03c57e2b/2009-2010/Osasuna-Stats"
"130",2010,"Osasuna","La Liga","opponent",25,26.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.13,46,37,9,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/03c57e2b/2009-2010/Osasuna-Stats"
"131",2010,"Palermo","Serie A","team",25,25.7,38,NA,NA,100,NA,418,NA,NA,104,0,NA,1.71,59,47,12,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/ee058a17/2009-2010/Palermo-Stats"
"132",2010,"Palermo","Serie A","opponent",25,27.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.71,47,59,-12,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/ee058a17/2009-2010/Palermo-Stats"
"133",2010,"Paris S-G","Ligue 1","team",22,27.4,38,NA,NA,100,NA,418,NA,NA,107,0,NA,1.24,50,46,4,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e2d8892c/2009-2010/Paris-Saint-Germain-Stats"
"134",2010,"Paris S-G","Ligue 1","opponent",22,26.1,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.24,46,50,-4,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e2d8892c/2009-2010/Paris-Saint-Germain-Stats"
"135",2010,"Parma","Serie A","team",27,27.5,38,NA,NA,100,NA,418,NA,NA,102,0,NA,1.37,46,51,-5,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/eab4234c/2009-2010/Parma-Stats"
"136",2010,"Parma","Serie A","opponent",27,27.5,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.37,51,46,5,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/eab4234c/2009-2010/Parma-Stats"
"137",2010,"Portsmouth","Premier League","team",33,28.2,38,NA,NA,100,NA,418,NA,NA,99,0,NA,0.5,34,66,-32,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/76ffc013/2009-2010/Portsmouth-Stats"
"138",2010,"Portsmouth","Premier League","opponent",33,26.9,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.5,66,34,32,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/76ffc013/2009-2010/Portsmouth-Stats"
"139",2010,"Racing Sant","La Liga","team",29,26.6,38,NA,NA,100,NA,418,NA,NA,113,0,NA,1.03,42,59,-17,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dee3bbc8/2009-2010/Racing-Santander-Stats"
"140",2010,"Racing Sant","La Liga","opponent",29,26.4,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.03,59,42,17,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dee3bbc8/2009-2010/Racing-Santander-Stats"
"141",2010,"Real Madrid","La Liga","team",25,25.1,38,NA,NA,100,NA,418,NA,NA,111,0,NA,2.53,102,35,67,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/53a2f082/2009-2010/Real-Madrid-Stats"
"142",2010,"Real Madrid","La Liga","opponent",25,26.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.53,35,102,-67,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/53a2f082/2009-2010/Real-Madrid-Stats"
"143",2010,"Rennes","Ligue 1","team",24,26.2,38,NA,NA,100,NA,418,NA,NA,102,0,NA,1.39,52,41,11,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b3072e00/2009-2010/Rennes-Stats"
"144",2010,"Rennes","Ligue 1","opponent",24,26,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.39,41,52,-11,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b3072e00/2009-2010/Rennes-Stats"
"145",2010,"Roma","Serie A","team",29,28.7,38,NA,NA,100,NA,418,NA,NA,102,0,NA,2.11,68,41,27,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cf74a709/2009-2010/Roma-Stats"
"146",2010,"Roma","Serie A","opponent",29,27.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.11,41,68,-27,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cf74a709/2009-2010/Roma-Stats"
"147",2010,"Saint-Étienne","Ligue 1","team",28,24.8,38,NA,NA,100,NA,418,NA,NA,100,0,NA,1.05,27,45,-18,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d298ef2c/2009-2010/Saint-Etienne-Stats"
"148",2010,"Saint-Étienne","Ligue 1","opponent",28,26.1,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.05,45,27,18,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d298ef2c/2009-2010/Saint-Etienne-Stats"
"149",2010,"Sampdoria","Serie A","team",26,26.7,38,NA,NA,100,NA,418,NA,NA,110,0,NA,1.76,49,41,8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8ff9e3b3/2009-2010/Sampdoria-Stats"
"150",2010,"Sampdoria","Serie A","opponent",26,27.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.76,41,49,-8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8ff9e3b3/2009-2010/Sampdoria-Stats"
"151",2010,"Schalke 04","Bundesliga","team",29,24.3,34,NA,NA,100,NA,374,NA,NA,93,0,NA,1.91,53,31,22,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c539e393/2009-2010/Schalke-04-Stats"
"152",2010,"Schalke 04","Bundesliga","opponent",29,26.2,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.91,31,53,-22,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c539e393/2009-2010/Schalke-04-Stats"
"153",2010,"Sevilla","La Liga","team",31,27.4,38,NA,NA,100,NA,417,NA,NA,113,0,NA,1.66,65,49,16,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/ad2be733/2009-2010/Sevilla-Stats"
"154",2010,"Sevilla","La Liga","opponent",31,26.5,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.66,49,65,-16,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/ad2be733/2009-2010/Sevilla-Stats"
"155",2010,"Siena","Serie A","team",29,26.5,38,NA,NA,100,NA,418,NA,NA,109,0,NA,0.82,40,67,-27,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/45a2f824/2009-2010/Siena-Stats"
"156",2010,"Siena","Serie A","opponent",29,27.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.82,67,40,27,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/45a2f824/2009-2010/Siena-Stats"
"157",2010,"Sochaux","Ligue 1","team",28,25.4,38,NA,NA,100,NA,418,NA,NA,102,0,NA,1.08,28,52,-24,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b9cd3c9a/2009-2010/Sochaux-Stats"
"158",2010,"Sochaux","Ligue 1","opponent",28,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.08,52,28,24,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b9cd3c9a/2009-2010/Sochaux-Stats"
"159",2010,"Sporting Gijón","La Liga","team",28,26.5,38,NA,NA,100,NA,417,NA,NA,111,0,NA,1.05,36,51,-15,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/bb9efd50/2009-2010/Sporting-Gijon-Stats"
"160",2010,"Sporting Gijón","La Liga","opponent",28,26.5,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.05,51,36,15,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/bb9efd50/2009-2010/Sporting-Gijon-Stats"
"161",2010,"Stoke City","Premier League","team",23,28.5,38,NA,NA,100,NA,418,NA,NA,106,0,NA,1.24,34,48,-14,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/17892952/2009-2010/Stoke-City-Stats"
"162",2010,"Stoke City","Premier League","opponent",23,27.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.24,48,34,14,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/17892952/2009-2010/Stoke-City-Stats"
"163",2010,"Stuttgart","Bundesliga","team",28,25.7,34,NA,NA,100,NA,374,NA,NA,95,0,NA,1.62,51,41,10,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/598bc722/2009-2010/Stuttgart-Stats"
"164",2010,"Stuttgart","Bundesliga","opponent",28,26.1,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.62,41,51,-10,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/598bc722/2009-2010/Stuttgart-Stats"
"165",2010,"Sunderland","Premier League","team",28,25.4,38,NA,NA,100,NA,418,NA,NA,102,0,NA,1.16,48,56,-8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8ef52968/2009-2010/Sunderland-Stats"
"166",2010,"Sunderland","Premier League","opponent",28,27.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.16,56,48,8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8ef52968/2009-2010/Sunderland-Stats"
"167",2010,"Tenerife","La Liga","team",22,27.2,38,NA,NA,100,NA,418,NA,NA,112,0,NA,0.95,40,74,-34,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/27cc9c62/2009-2010/Tenerife-Stats"
"168",2010,"Tenerife","La Liga","opponent",22,26.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.95,74,40,34,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/27cc9c62/2009-2010/Tenerife-Stats"
"169",2010,"Tottenham","Premier League","team",30,25.4,38,NA,NA,100,NA,418,NA,NA,99,0,NA,1.84,67,41,26,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/361ca564/2009-2010/Tottenham-Hotspur-Stats"
"170",2010,"Tottenham","Premier League","opponent",30,27.4,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.84,41,67,-26,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/361ca564/2009-2010/Tottenham-Hotspur-Stats"
"171",2010,"Toulouse","Ligue 1","team",30,24,38,NA,NA,100,NA,418,NA,NA,86,0,NA,1.24,36,36,0,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/3f8c4b5f/2009-2010/Toulouse-Stats"
"172",2010,"Toulouse","Ligue 1","opponent",30,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.24,36,36,0,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/3f8c4b5f/2009-2010/Toulouse-Stats"
"173",2010,"Udinese","Serie A","team",28,25.2,38,NA,NA,100,NA,418,NA,NA,108,0,NA,1.16,54,59,-5,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/04eea015/2009-2010/Udinese-Stats"
"174",2010,"Udinese","Serie A","opponent",28,27.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.16,59,54,5,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/04eea015/2009-2010/Udinese-Stats"
"175",2010,"Valencia","La Liga","team",27,26.9,38,NA,NA,100,NA,418,NA,NA,111,0,NA,1.87,59,40,19,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dcc91a7b/2009-2010/Valencia-Stats"
"176",2010,"Valencia","La Liga","opponent",27,26.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.87,40,59,-19,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dcc91a7b/2009-2010/Valencia-Stats"
"177",2010,"Valenciennes","Ligue 1","team",27,26.5,38,NA,NA,100,NA,418,NA,NA,99,0,NA,1.37,50,50,0,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/259d3345/2009-2010/Valenciennes-Stats"
"178",2010,"Valenciennes","Ligue 1","opponent",27,26.1,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.37,50,50,0,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/259d3345/2009-2010/Valenciennes-Stats"
"179",2010,"Valladolid","La Liga","team",31,26.4,38,NA,NA,100,NA,417,NA,NA,109,0,NA,0.95,37,62,-25,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/17859612/2009-2010/Valladolid-Stats"
"180",2010,"Valladolid","La Liga","opponent",31,26.4,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.95,62,37,25,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/17859612/2009-2010/Valladolid-Stats"
"181",2010,"Villarreal","La Liga","team",25,27.5,38,NA,NA,100,NA,418,NA,NA,113,0,NA,1.47,58,57,1,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2a8183b3/2009-2010/Villarreal-Stats"
"182",2010,"Villarreal","La Liga","opponent",25,26.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.47,57,58,-1,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2a8183b3/2009-2010/Villarreal-Stats"
"183",2010,"Werder Bremen","Bundesliga","team",26,25.9,34,NA,NA,100,NA,374,NA,NA,87,0,NA,1.79,71,40,31,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/62add3bf/2009-2010/Werder-Bremen-Stats"
"184",2010,"Werder Bremen","Bundesliga","opponent",26,26.1,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.79,40,71,-31,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/62add3bf/2009-2010/Werder-Bremen-Stats"
"185",2010,"West Ham","Premier League","team",30,26,38,NA,NA,100,NA,418,NA,NA,102,0,NA,0.92,47,66,-19,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7c21e445/2009-2010/West-Ham-United-Stats"
"186",2010,"West Ham","Premier League","opponent",30,27.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.92,66,47,19,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7c21e445/2009-2010/West-Ham-United-Stats"
"187",2010,"Wigan Athletic","Premier League","team",27,26.3,38,NA,NA,100,NA,418,NA,NA,91,0,NA,0.95,37,79,-42,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e59ddc76/2009-2010/Wigan-Athletic-Stats"
"188",2010,"Wigan Athletic","Premier League","opponent",27,27,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.95,79,37,42,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e59ddc76/2009-2010/Wigan-Athletic-Stats"
"189",2010,"Wolfsburg","Bundesliga","team",26,26.4,34,NA,NA,100,NA,374,NA,NA,81,0,NA,1.47,64,58,6,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/4eaa11d7/2009-2010/Wolfsburg-Stats"
"190",2010,"Wolfsburg","Bundesliga","opponent",26,25.8,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.47,58,64,-6,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/4eaa11d7/2009-2010/Wolfsburg-Stats"
"191",2010,"Wolves","Premier League","team",29,25.9,38,NA,NA,100,NA,418,NA,NA,107,0,NA,1,32,56,-24,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8cec06e1/2009-2010/Wolverhampton-Wanderers-Stats"
"192",2010,"Wolves","Premier League","opponent",29,27.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1,56,32,24,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8cec06e1/2009-2010/Wolverhampton-Wanderers-Stats"
"193",2010,"Xerez","La Liga","team",24,26.3,38,NA,NA,100,NA,418,NA,NA,113,0,NA,0.89,38,66,-28,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c653e8bf/2009-2010/Xerez-Stats"
"194",2010,"Xerez","La Liga","opponent",24,26.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.89,66,38,28,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c653e8bf/2009-2010/Xerez-Stats"
"195",2010,"Zaragoza","La Liga","team",33,27.1,38,NA,NA,100,NA,418,NA,NA,107,0,NA,1.08,46,64,-18,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/800303a0/2009-2010/Zaragoza-Stats"
"196",2010,"Zaragoza","La Liga","opponent",33,26.4,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.08,64,46,18,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/800303a0/2009-2010/Zaragoza-Stats"
"197",2011,"Almería","La Liga","team",26,25.7,38,NA,NA,100,NA,418,NA,NA,108,0,NA,0.79,36,70,-34,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/78ecf4bb/2010-2011/Almeria-Stats"
"198",2011,"Almería","La Liga","opponent",26,27,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.79,70,36,34,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/78ecf4bb/2010-2011/Almeria-Stats"
"199",2011,"Arles-Avignon","Ligue 1","team",34,27.5,38,NA,NA,100,NA,418,NA,NA,112,0,NA,0.53,21,70,-49,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e95faa7f/2010-2011/Arles-Avignon-Stats"
"200",2011,"Arles-Avignon","Ligue 1","opponent",34,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.53,70,21,49,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e95faa7f/2010-2011/Arles-Avignon-Stats"
"201",2011,"Arsenal","Premier League","team",27,24.8,38,NA,NA,100,NA,418,NA,NA,107,0,NA,1.79,72,43,29,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/18bb7c10/2010-2011/Arsenal-Stats"
"202",2011,"Arsenal","Premier League","opponent",27,27.1,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.79,43,72,-29,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/18bb7c10/2010-2011/Arsenal-Stats"
"203",2011,"Aston Villa","Premier League","team",32,27.5,38,NA,NA,100,NA,418,NA,NA,89,0,NA,1.26,48,59,-11,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8602292d/2010-2011/Aston-Villa-Stats"
"204",2011,"Aston Villa","Premier League","opponent",32,27,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.26,59,48,11,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/8602292d/2010-2011/Aston-Villa-Stats"
"205",2011,"Athletic Club","La Liga","team",29,25.4,38,NA,NA,100,NA,418,NA,NA,114,0,NA,1.53,59,55,4,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2b390eca/2010-2011/Athletic-Club-Stats"
"206",2011,"Athletic Club","La Liga","opponent",29,26.9,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.53,55,59,-4,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2b390eca/2010-2011/Athletic-Club-Stats"
"207",2011,"Atlético Madrid","La Liga","team",24,26,38,NA,NA,100,NA,418,NA,NA,105,0,NA,1.53,62,53,9,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/db3b9613/2010-2011/Atletico-Madrid-Stats"
"208",2011,"Atlético Madrid","La Liga","opponent",24,26.8,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.53,53,62,-9,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/db3b9613/2010-2011/Atletico-Madrid-Stats"
"209",2011,"Auxerre","Ligue 1","team",25,26.8,38,NA,NA,100,NA,418,NA,NA,98,0,NA,1.29,45,41,4,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/5ae09109/2010-2011/Auxerre-Stats"
"210",2011,"Auxerre","Ligue 1","opponent",25,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.29,41,45,-4,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/5ae09109/2010-2011/Auxerre-Stats"
"211",2011,"Barcelona","La Liga","team",28,26.5,38,NA,NA,100,NA,418,NA,NA,112,0,NA,2.53,95,21,74,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/206d90db/2010-2011/Barcelona-Stats"
"212",2011,"Barcelona","La Liga","opponent",28,26.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.53,21,95,-74,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/206d90db/2010-2011/Barcelona-Stats"
"213",2011,"Bari","Serie A","team",34,26.9,38,NA,NA,100,NA,418,NA,NA,110,0,NA,0.63,27,56,-29,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/01baa639/2010-2011/Bari-Stats"
"214",2011,"Bari","Serie A","opponent",34,27.5,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.63,56,27,29,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/01baa639/2010-2011/Bari-Stats"
